date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-04-13,Potato,Anantapur,1995,86,6.84,23.49,72.6
2023-04-13,Potato,Guntur,1820,61,6.84,23.49,72.6
2023-04-13,Potato,Vijayawada,1881,94,6.84,23.49,72.6
2023-04-14,Potato,Guntur,1674,41,14.95,32.44,79.49
2023-04-14,Potato,Vijayawada,1910,94,14.95,32.44,79.49
2023-04-14,Potato,Tirupati,1900,83,14.95,32.44,79.49
2023-04-14,Potato,Anantapur,1797,96,14.95,32.44,79.49
2023-04-15,Potato,Guntur,1906,50,19.15,25.65,93.97
2023-04-15,Potato,Vijayawada,1816,49,19.15,25.65,93.97
2023-04-15,Potato,Tirupati,1953,92,19.15,25.65,93.97
2023-04-15,Potato,Anantapur,1804,112,19.15,25.65,93.97
2023-04-16,Potato,Anantapur,1785,82,2.85,20.99,64.33
2023-04-16,Potato,Tirupati,1848,107,2.85,20.99,64.33
2023-04-16,Potato,Guntur,1819,81,2.85,20.99,64.33
2023-04-16,Potato,Vijayawada,1752,27,2.85,20.99,64.33
2023-04-17,Potato,Guntur,1979,69,12.03,34.25,62.5
2023-04-17,Potato,Vijayawada,1892,93,12.03,34.25,62.5
2023-04-17,Potato,Tirupati,1885,32,12.03,34.25,62.5
2023-04-17,Potato,Anantapur,1972,55,12.03,34.25,62.5
2023-04-18,Potato,Guntur,1787,37,7.24,23.14,63.56
2023-04-18,Potato,Vijayawada,1808,58,7.24,23.14,63.56
2023-04-18,Potato,Tirupati,1651,46,7.24,23.14,63.56
2023-04-18,Potato,Anantapur,1974,38,7.24,23.14,63.56
2023-04-19,Potato,Anantapur,1956,90,17.35,22.54,70.32
2023-04-19,Potato,Tirupati,1928,64,17.35,22.54,70.32
2023-04-19,Potato,Vijayawada,1717,99,17.35,22.54,70.32
2023-04-19,Potato,Guntur,1708,86,17.35,22.54,70.32
2023-04-20,Potato,Guntur,1681,110,7.0,20.8,70.47
2023-04-20,Potato,Vijayawada,1710,27,7.0,20.8,70.47
2023-04-20,Potato,Tirupati,1851,77,7.0,20.8,70.47
2023-04-20,Potato,Anantapur,1666,48,7.0,20.8,70.47
2023-04-21,Potato,Anantapur,1799,28,3.78,32.13,68.18
2023-04-21,Potato,Guntur,1722,57,3.78,32.13,68.18
2023-04-21,Potato,Vijayawada,1808,72,3.78,32.13,68.18
2023-04-21,Potato,Tirupati,1665,37,3.78,32.13,68.18
2023-04-22,Potato,Anantapur,1841,115,19.63,29.77,60.32
2023-04-22,Potato,Tirupati,1785,107,19.63,29.77,60.32
2023-04-22,Potato,Vijayawada,1912,83,19.63,29.77,60.32
2023-04-22,Potato,Guntur,1994,70,19.63,29.77,60.32
2023-04-23,Potato,Anantapur,1626,32,17.8,30.56,73.99
2023-04-23,Potato,Guntur,1812,73,17.8,30.56,73.99
2023-04-23,Potato,Vijayawada,1668,48,17.8,30.56,73.99
2023-04-23,Potato,Tirupati,1891,117,17.8,30.56,73.99
2023-04-24,Potato,Tirupati,1857,101,17.6,24.58,71.64
2023-04-24,Potato,Anantapur,1974,31,17.6,24.58,71.64
2023-04-24,Potato,Guntur,1614,105,17.6,24.58,71.64
2023-04-24,Potato,Vijayawada,1987,45,17.6,24.58,71.64
2023-04-25,Potato,Anantapur,1763,90,11.56,26.43,91.12
2023-04-25,Potato,Tirupati,1954,66,11.56,26.43,91.12
2023-04-25,Potato,Guntur,1832,107,11.56,26.43,91.12
2023-04-25,Potato,Vijayawada,1978,112,11.56,26.43,91.12
2023-04-26,Potato,Guntur,1901,38,19.87,22.43,66.08
2023-04-26,Potato,Vijayawada,1671,74,19.87,22.43,66.08
2023-04-26,Potato,Tirupati,1973,37,19.87,22.43,66.08
2023-04-26,Potato,Anantapur,1742,90,19.87,22.43,66.08
2023-04-27,Potato,Guntur,1941,102,3.94,27.4,87.14
2023-04-27,Potato,Vijayawada,1627,44,3.94,27.4,87.14
2023-04-27,Potato,Tirupati,1802,67,3.94,27.4,87.14
2023-04-27,Potato,Anantapur,1976,27,3.94,27.4,87.14
2023-04-28,Potato,Anantapur,1775,38,3.85,25.59,93.57
2023-04-28,Potato,Tirupati,1986,108,3.85,25.59,93.57
2023-04-28,Potato,Guntur,1710,63,3.85,25.59,93.57
2023-04-28,Potato,Vijayawada,1919,51,3.85,25.59,93.57
2023-04-29,Potato,Anantapur,1757,47,12.64,30.58,93.27
2023-04-29,Potato,Guntur,1924,45,12.64,30.58,93.27
2023-04-29,Potato,Vijayawada,1845,38,12.64,30.58,93.27
2023-04-29,Potato,Tirupati,1800,71,12.64,30.58,93.27
2023-04-30,Potato,Tirupati,1993,43,5.83,32.7,89.77
2023-04-30,Potato,Anantapur,1744,52,5.83,32.7,89.77
2023-04-30,Potato,Guntur,1995,51,5.83,32.7,89.77
2023-04-30,Potato,Vijayawada,1701,119,5.83,32.7,89.77
2023-05-01,Potato,Anantapur,1979,118,7.81,23.42,66.6
2023-05-01,Potato,Tirupati,1917,103,7.81,23.42,66.6
2023-05-01,Potato,Guntur,1901,119,7.81,23.42,66.6
2023-05-01,Potato,Vijayawada,1702,97,7.81,23.42,66.6
2023-05-02,Potato,Guntur,1928,55,15.32,30.76,83.4
2023-05-02,Potato,Vijayawada,1741,118,15.32,30.76,83.4
2023-05-02,Potato,Tirupati,1977,107,15.32,30.76,83.4
2023-05-02,Potato,Anantapur,1606,28,15.32,30.76,83.4
2023-05-03,Potato,Vijayawada,1666,87,2.3,22.75,61.3
2023-05-03,Potato,Guntur,1890,109,2.3,22.75,61.3
2023-05-03,Potato,Tirupati,1925,71,2.3,22.75,61.3
2023-05-03,Potato,Anantapur,1740,94,2.3,22.75,61.3
2023-05-04,Potato,Anantapur,1812,109,9.79,31.48,90.4
2023-05-04,Potato,Tirupati,1932,86,9.79,31.48,90.4
2023-05-04,Potato,Guntur,1635,75,9.79,31.48,90.4
2023-05-04,Potato,Vijayawada,1700,67,9.79,31.48,90.4
2023-05-05,Potato,Guntur,1960,63,16.29,23.78,64.29
2023-05-05,Potato,Vijayawada,1718,38,16.29,23.78,64.29
2023-05-05,Potato,Tirupati,1982,88,16.29,23.78,64.29
2023-05-05,Potato,Anantapur,1752,94,16.29,23.78,64.29
2023-05-06,Potato,Tirupati,1831,95,15.03,24.96,91.7
2023-05-06,Potato,Anantapur,1739,22,15.03,24.96,91.7
2023-05-06,Potato,Vijayawada,1808,99,15.03,24.96,91.7
2023-05-06,Potato,Guntur,1968,39,15.03,24.96,91.7
2023-05-07,Potato,Guntur,1730,32,8.87,34.17,72.11
2023-05-07,Potato,Vijayawada,1806,67,8.87,34.17,72.11
2023-05-07,Potato,Tirupati,1990,114,8.87,34.17,72.11
2023-05-07,Potato,Anantapur,1749,33,8.87,34.17,72.11
2023-05-08,Potato,Anantapur,1658,26,16.48,22.33,75.0
2023-05-08,Potato,Guntur,1655,69,16.48,22.33,75.0
2023-05-08,Potato,Vijayawada,1731,119,16.48,22.33,75.0
2023-05-08,Potato,Tirupati,1883,57,16.48,22.33,75.0
2023-05-09,Potato,Anantapur,1838,87,19.76,33.14,86.5
2023-05-09,Potato,Tirupati,1712,22,19.76,33.14,86.5
2023-05-09,Potato,Guntur,1663,86,19.76,33.14,86.5
2023-05-09,Potato,Vijayawada,1950,41,19.76,33.14,86.5
2023-05-10,Potato,Tirupati,1913,30,8.08,31.53,76.25
2023-05-10,Potato,Guntur,1888,40,8.08,31.53,76.25
2023-05-10,Potato,Vijayawada,1647,71,8.08,31.53,76.25
2023-05-10,Potato,Anantapur,1926,49,8.08,31.53,76.25
2023-05-11,Potato,Anantapur,1820,94,9.6,22.01,82.89
2023-05-11,Potato,Tirupati,1934,91,9.6,22.01,82.89
2023-05-11,Potato,Vijayawada,1956,88,9.6,22.01,82.89
2023-05-11,Potato,Guntur,1994,36,9.6,22.01,82.89
2023-05-12,Potato,Guntur,1607,98,3.98,34.12,63.42
2023-05-12,Potato,Vijayawada,1894,99,3.98,34.12,63.42
2023-05-12,Potato,Tirupati,1756,107,3.98,34.12,63.42
2023-05-12,Potato,Anantapur,1728,69,3.98,34.12,63.42
2023-05-13,Potato,Tirupati,1726,70,15.1,24.62,82.18
2023-05-13,Potato,Anantapur,1960,97,15.1,24.62,82.18
2023-05-13,Potato,Guntur,1874,113,15.1,24.62,82.18
2023-05-13,Potato,Vijayawada,1746,77,15.1,24.62,82.18
2023-05-14,Potato,Guntur,1669,117,3.64,21.73,86.88
2023-05-14,Potato,Vijayawada,1839,35,3.64,21.73,86.88
2023-05-14,Potato,Tirupati,1941,20,3.64,21.73,86.88
2023-05-14,Potato,Anantapur,1715,86,3.64,21.73,86.88
2023-05-15,Potato,Anantapur,1990,26,2.02,24.73,69.7
2023-05-15,Potato,Guntur,1936,116,2.02,24.73,69.7
2023-05-15,Potato,Vijayawada,1790,47,2.02,24.73,69.7
2023-05-15,Potato,Tirupati,1886,115,2.02,24.73,69.7
2023-05-16,Potato,Tirupati,1980,20,3.55,25.08,66.27
2023-05-16,Potato,Anantapur,1617,86,3.55,25.08,66.27
2023-05-16,Potato,Guntur,1970,31,3.55,25.08,66.27
2023-05-16,Potato,Vijayawada,1904,118,3.55,25.08,66.27
2023-05-17,Potato,Tirupati,1835,91,6.08,32.06,71.98
2023-05-17,Potato,Anantapur,1818,99,6.08,32.06,71.98
2023-05-17,Potato,Guntur,1905,118,6.08,32.06,71.98
2023-05-17,Potato,Vijayawada,1782,90,6.08,32.06,71.98
2023-05-18,Potato,Anantapur,1891,68,19.63,26.62,85.5
2023-05-18,Potato,Tirupati,1860,102,19.63,26.62,85.5
2023-05-18,Potato,Guntur,1983,116,19.63,26.62,85.5
2023-05-18,Potato,Vijayawada,1926,106,19.63,26.62,85.5
2023-05-19,Potato,Guntur,1655,96,19.06,22.26,82.54
2023-05-19,Potato,Vijayawada,1712,66,19.06,22.26,82.54
2023-05-19,Potato,Tirupati,1883,44,19.06,22.26,82.54
2023-05-19,Potato,Anantapur,1700,56,19.06,22.26,82.54
2023-05-20,Potato,Guntur,1763,30,2.88,20.66,79.39
2023-05-20,Potato,Vijayawada,1944,104,2.88,20.66,79.39
2023-05-20,Potato,Tirupati,1840,37,2.88,20.66,79.39
2023-05-20,Potato,Anantapur,1681,26,2.88,20.66,79.39
2023-05-21,Potato,Anantapur,1629,86,15.81,20.57,65.35
2023-05-21,Potato,Tirupati,1726,29,15.81,20.57,65.35
2023-05-21,Potato,Guntur,1957,27,15.81,20.57,65.35
2023-05-21,Potato,Vijayawada,1978,60,15.81,20.57,65.35
2023-05-22,Potato,Guntur,1890,51,2.53,34.07,93.06
2023-05-22,Potato,Vijayawada,1980,86,2.53,34.07,93.06
2023-05-22,Potato,Tirupati,1715,78,2.53,34.07,93.06
2023-05-22,Potato,Anantapur,1952,110,2.53,34.07,93.06
2023-05-23,Potato,Guntur,1761,92,5.05,31.29,86.63
2023-05-23,Potato,Vijayawada,1650,58,5.05,31.29,86.63
2023-05-23,Potato,Tirupati,1825,55,5.05,31.29,86.63
2023-05-23,Potato,Anantapur,1894,63,5.05,31.29,86.63
2023-05-24,Potato,Anantapur,1997,60,6.63,33.93,62.27
2023-05-24,Potato,Tirupati,1710,56,6.63,33.93,62.27
2023-05-24,Potato,Guntur,1672,40,6.63,33.93,62.27
2023-05-24,Potato,Vijayawada,1679,66,6.63,33.93,62.27
2023-05-25,Potato,Guntur,1631,89,10.44,30.88,61.69
2023-05-25,Potato,Vijayawada,1892,50,10.44,30.88,61.69
2023-05-25,Potato,Tirupati,1821,40,10.44,30.88,61.69
2023-05-25,Potato,Anantapur,1825,45,10.44,30.88,61.69
2023-05-26,Potato,Anantapur,1910,71,17.12,21.68,63.94
2023-05-26,Potato,Guntur,1683,108,17.12,21.68,63.94
2023-05-26,Potato,Vijayawada,1643,29,17.12,21.68,63.94
2023-05-26,Potato,Tirupati,1744,56,17.12,21.68,63.94
2023-05-27,Potato,Anantapur,1873,106,6.1,25.54,75.87
2023-05-27,Potato,Tirupati,1957,41,6.1,25.54,75.87
2023-05-27,Potato,Guntur,1837,106,6.1,25.54,75.87
2023-05-27,Potato,Vijayawada,1823,119,6.1,25.54,75.87
2023-05-28,Potato,Tirupati,1763,106,12.47,25.44,71.09
2023-05-28,Potato,Guntur,1862,113,12.47,25.44,71.09
2023-05-28,Potato,Vijayawada,1636,45,12.47,25.44,71.09
2023-05-28,Potato,Anantapur,1918,112,12.47,25.44,71.09
2023-05-29,Potato,Anantapur,1950,78,7.79,26.35,69.32
2023-05-29,Potato,Tirupati,1659,72,7.79,26.35,69.32
2023-05-29,Potato,Vijayawada,1897,62,7.79,26.35,69.32
2023-05-29,Potato,Guntur,1878,52,7.79,26.35,69.32
2023-05-30,Potato,Guntur,1888,40,4.71,20.41,77.68
2023-05-30,Potato,Vijayawada,1959,27,4.71,20.41,77.68
2023-05-30,Potato,Tirupati,1900,41,4.71,20.41,77.68
2023-05-30,Potato,Anantapur,1692,90,4.71,20.41,77.68
2023-05-31,Potato,Tirupati,1978,22,19.68,29.17,65.8
2023-05-31,Potato,Anantapur,1987,47,19.68,29.17,65.8
2023-05-31,Potato,Guntur,1658,75,19.68,29.17,65.8
2023-05-31,Potato,Vijayawada,1657,20,19.68,29.17,65.8
2023-06-01,Potato,Guntur,1967,35,11.29,28.61,67.22
2023-06-01,Potato,Vijayawada,1872,94,11.29,28.61,67.22
2023-06-01,Potato,Tirupati,1663,85,11.29,28.61,67.22
2023-06-01,Potato,Anantapur,1842,68,11.29,28.61,67.22
2023-06-02,Potato,Anantapur,1883,82,11.41,28.09,72.82
2023-06-02,Potato,Guntur,1853,82,11.41,28.09,72.82
2023-06-02,Potato,Vijayawada,1612,34,11.41,28.09,72.82
2023-06-02,Potato,Tirupati,1794,94,11.41,28.09,72.82
2023-06-03,Potato,Tirupati,1839,80,11.73,21.27,60.46
2023-06-03,Potato,Anantapur,1908,24,11.73,21.27,60.46
2023-06-03,Potato,Guntur,1747,63,11.73,21.27,60.46
2023-06-03,Potato,Vijayawada,1666,24,11.73,21.27,60.46
2023-06-04,Potato,Guntur,1820,119,8.46,20.75,84.8
2023-06-04,Potato,Vijayawada,1860,51,8.46,20.75,84.8
2023-06-04,Potato,Tirupati,1878,20,8.46,20.75,84.8
2023-06-04,Potato,Anantapur,1895,32,8.46,20.75,84.8
2023-06-05,Potato,Guntur,1835,69,14.53,22.25,92.3
2023-06-05,Potato,Vijayawada,1852,61,14.53,22.25,92.3
2023-06-05,Potato,Tirupati,1883,108,14.53,22.25,92.3
2023-06-05,Potato,Anantapur,1738,48,14.53,22.25,92.3
2023-06-06,Potato,Anantapur,1990,84,12.1,25.61,71.58
2023-06-06,Potato,Tirupati,1733,68,12.1,25.61,71.58
2023-06-06,Potato,Guntur,1840,74,12.1,25.61,71.58
2023-06-06,Potato,Vijayawada,1813,71,12.1,25.61,71.58
2023-06-07,Potato,Guntur,1653,82,18.45,28.08,88.65
2023-06-07,Potato,Vijayawada,1900,24,18.45,28.08,88.65
2023-06-07,Potato,Tirupati,1604,71,18.45,28.08,88.65
2023-06-07,Potato,Anantapur,1775,33,18.45,28.08,88.65
2023-06-08,Potato,Tirupati,1711,75,16.05,28.12,75.74
2023-06-08,Potato,Guntur,1606,37,16.05,28.12,75.74
2023-06-08,Potato,Vijayawada,1875,93,16.05,28.12,75.74
2023-06-08,Potato,Anantapur,1868,25,16.05,28.12,75.74
2023-06-09,Potato,Anantapur,1632,35,1.75,32.04,90.13
2023-06-09,Potato,Tirupati,1743,64,1.75,32.04,90.13
2023-06-09,Potato,Vijayawada,1984,54,1.75,32.04,90.13
2023-06-09,Potato,Guntur,1785,81,1.75,32.04,90.13
2023-06-10,Potato,Guntur,1722,54,6.28,21.6,70.44
2023-06-10,Potato,Vijayawada,1890,107,6.28,21.6,70.44
2023-06-10,Potato,Tirupati,1836,24,6.28,21.6,70.44
2023-06-10,Potato,Anantapur,1839,39,6.28,21.6,70.44
2023-06-11,Potato,Guntur,1789,55,5.16,32.95,63.9
2023-06-11,Potato,Vijayawada,1854,104,5.16,32.95,63.9
2023-06-11,Potato,Tirupati,1716,100,5.16,32.95,63.9
2023-06-11,Potato,Anantapur,1684,117,5.16,32.95,63.9
2023-06-12,Potato,Anantapur,1617,94,19.64,20.64,67.02
2023-06-12,Potato,Tirupati,1823,97,19.64,20.64,67.02
2023-06-12,Potato,Guntur,1657,110,19.64,20.64,67.02
2023-06-12,Potato,Vijayawada,1696,26,19.64,20.64,67.02
2023-06-13,Potato,Guntur,1658,93,3.96,21.13,64.21
2023-06-13,Potato,Vijayawada,1904,61,3.96,21.13,64.21
2023-06-13,Potato,Tirupati,1606,79,3.96,21.13,64.21
2023-06-13,Potato,Anantapur,1730,90,3.96,21.13,64.21
2023-06-14,Potato,Guntur,1856,66,4.36,31.07,70.35
2023-06-14,Potato,Vijayawada,1866,94,4.36,31.07,70.35
2023-06-14,Potato,Tirupati,1788,94,4.36,31.07,70.35
2023-06-14,Potato,Anantapur,1758,70,4.36,31.07,70.35
2023-06-15,Potato,Anantapur,1751,32,14.66,28.85,85.71
2023-06-15,Potato,Tirupati,1688,70,14.66,28.85,85.71
2023-06-15,Potato,Guntur,1636,109,14.66,28.85,85.71
2023-06-15,Potato,Vijayawada,1753,49,14.66,28.85,85.71
2023-06-16,Potato,Guntur,1635,30,10.91,28.6,75.33
2023-06-16,Potato,Vijayawada,1653,28,10.91,28.6,75.33
2023-06-16,Potato,Tirupati,1658,57,10.91,28.6,75.33
2023-06-16,Potato,Anantapur,1882,106,10.91,28.6,75.33
2023-06-17,Potato,Anantapur,1699,117,11.72,32.2,73.0
2023-06-17,Potato,Guntur,1642,55,11.72,32.2,73.0
2023-06-17,Potato,Vijayawada,1868,96,11.72,32.2,73.0
2023-06-17,Potato,Tirupati,1610,25,11.72,32.2,73.0
2023-06-18,Potato,Anantapur,1805,44,6.4,32.97,83.94
2023-06-18,Potato,Tirupati,1710,32,6.4,32.97,83.94
2023-06-18,Potato,Guntur,1634,42,6.4,32.97,83.94
2023-06-18,Potato,Vijayawada,1869,43,6.4,32.97,83.94
2023-06-19,Potato,Tirupati,1802,76,4.34,32.75,87.81
2023-06-19,Potato,Guntur,1775,45,4.34,32.75,87.81
2023-06-19,Potato,Vijayawada,1897,95,4.34,32.75,87.81
2023-06-19,Potato,Anantapur,1632,102,4.34,32.75,87.81
2023-06-20,Potato,Anantapur,1822,89,17.5,31.06,61.1
2023-06-20,Potato,Tirupati,1819,52,17.5,31.06,61.1
2023-06-20,Potato,Vijayawada,1822,97,17.5,31.06,61.1
2023-06-20,Potato,Guntur,1850,48,17.5,31.06,61.1
2023-06-21,Potato,Guntur,1662,65,17.14,31.83,86.85
2023-06-21,Potato,Vijayawada,1914,20,17.14,31.83,86.85
2023-06-21,Potato,Tirupati,1751,37,17.14,31.83,86.85
2023-06-21,Potato,Anantapur,1840,102,17.14,31.83,86.85
2023-06-22,Potato,Tirupati,1724,95,0.73,21.1,86.63
2023-06-22,Potato,Anantapur,1789,58,0.73,21.1,86.63
2023-06-22,Potato,Guntur,1812,48,0.73,21.1,86.63
2023-06-22,Potato,Vijayawada,1789,117,0.73,21.1,86.63
2023-06-23,Potato,Guntur,1739,36,18.71,28.21,72.0
2023-06-23,Potato,Vijayawada,1821,117,18.71,28.21,72.0
2023-06-23,Potato,Tirupati,1971,24,18.71,28.21,72.0
2023-06-23,Potato,Anantapur,1919,91,18.71,28.21,72.0
2023-06-24,Potato,Anantapur,1889,114,17.92,21.06,91.96
2023-06-24,Potato,Guntur,1700,28,17.92,21.06,91.96
2023-06-24,Potato,Vijayawada,1742,42,17.92,21.06,91.96
2023-06-24,Potato,Tirupati,1641,77,17.92,21.06,91.96
2023-06-25,Potato,Tirupati,1916,68,11.86,26.03,66.06
2023-06-25,Potato,Anantapur,1913,56,11.86,26.03,66.06
2023-06-25,Potato,Guntur,1885,20,11.86,26.03,66.06
2023-06-25,Potato,Vijayawada,1815,75,11.86,26.03,66.06
2023-06-26,Potato,Guntur,1818,43,19.18,33.4,61.23
2023-06-26,Potato,Vijayawada,1956,102,19.18,33.4,61.23
2023-06-26,Potato,Tirupati,1959,61,19.18,33.4,61.23
2023-06-26,Potato,Anantapur,1797,65,19.18,33.4,61.23
2023-06-27,Potato,Guntur,1918,22,10.49,21.56,60.8
2023-06-27,Potato,Vijayawada,1770,71,10.49,21.56,60.8
2023-06-27,Potato,Tirupati,1606,109,10.49,21.56,60.8
2023-06-27,Potato,Anantapur,1678,70,10.49,21.56,60.8
2023-06-28,Potato,Anantapur,1731,71,18.99,33.56,74.55
2023-06-28,Potato,Tirupati,1623,73,18.99,33.56,74.55
2023-06-28,Potato,Vijayawada,1657,71,18.99,33.56,74.55
2023-06-28,Potato,Guntur,1926,49,18.99,33.56,74.55
2023-06-29,Potato,Guntur,1971,61,0.45,23.87,79.82
2023-06-29,Potato,Vijayawada,1832,103,0.45,23.87,79.82
2023-06-29,Potato,Tirupati,1814,37,0.45,23.87,79.82
2023-06-29,Potato,Anantapur,1975,41,0.45,23.87,79.82
2023-06-30,Potato,Anantapur,1958,89,5.57,21.7,63.83
2023-06-30,Potato,Guntur,1632,96,5.57,21.7,63.83
2023-06-30,Potato,Vijayawada,1919,69,5.57,21.7,63.83
2023-06-30,Potato,Tirupati,1921,94,5.57,21.7,63.83
2023-07-01,Potato,Vijayawada,1966,79,11.53,29.75,90.5
2023-07-01,Potato,Tirupati,1981,91,11.53,29.75,90.5
2023-07-01,Potato,Guntur,1846,45,11.53,29.75,90.5
2023-07-01,Potato,Anantapur,1647,65,11.53,29.75,90.5
2023-07-02,Potato,Anantapur,1659,23,5.76,34.01,87.78
2023-07-02,Potato,Tirupati,1790,78,5.76,34.01,87.78
2023-07-02,Potato,Vijayawada,1810,91,5.76,34.01,87.78
2023-07-02,Potato,Guntur,1772,100,5.76,34.01,87.78
2023-07-03,Potato,Guntur,1661,28,12.72,32.73,74.09
2023-07-03,Potato,Vijayawada,1937,55,12.72,32.73,74.09
2023-07-03,Potato,Tirupati,1947,66,12.72,32.73,74.09
2023-07-03,Potato,Anantapur,1746,48,12.72,32.73,74.09
2023-07-04,Potato,Guntur,1811,101,7.58,23.42,86.47
2023-07-04,Potato,Vijayawada,1892,91,7.58,23.42,86.47
2023-07-04,Potato,Tirupati,1689,104,7.58,23.42,86.47
2023-07-04,Potato,Anantapur,1644,22,7.58,23.42,86.47
2023-07-05,Potato,Anantapur,1871,111,11.82,23.17,76.13
2023-07-05,Potato,Tirupati,1623,48,11.82,23.17,76.13
2023-07-05,Potato,Guntur,1716,103,11.82,23.17,76.13
2023-07-05,Potato,Vijayawada,1939,98,11.82,23.17,76.13
2023-07-06,Potato,Guntur,1820,32,14.26,29.07,65.36
2023-07-06,Potato,Vijayawada,1975,61,14.26,29.07,65.36
2023-07-06,Potato,Tirupati,1831,40,14.26,29.07,65.36
2023-07-06,Potato,Anantapur,1752,74,14.26,29.07,65.36
2023-07-07,Potato,Guntur,1667,82,2.02,30.5,73.04
2023-07-07,Potato,Vijayawada,1770,48,2.02,30.5,73.04
2023-07-07,Potato,Tirupati,1960,81,2.02,30.5,73.04
2023-07-07,Potato,Anantapur,1634,35,2.02,30.5,73.04
2023-07-08,Potato,Anantapur,1833,26,10.41,20.5,77.69
2023-07-08,Potato,Tirupati,1684,30,10.41,20.5,77.69
2023-07-08,Potato,Guntur,1839,25,10.41,20.5,77.69
2023-07-08,Potato,Vijayawada,1971,79,10.41,20.5,77.69
2023-07-09,Potato,Guntur,1605,24,2.76,32.94,75.83
2023-07-09,Potato,Vijayawada,1609,107,2.76,32.94,75.83
2023-07-09,Potato,Tirupati,1840,79,2.76,32.94,75.83
2023-07-09,Potato,Anantapur,1909,104,2.76,32.94,75.83
2023-07-10,Potato,Anantapur,1982,100,13.95,24.22,70.37
2023-07-10,Potato,Guntur,1627,43,13.95,24.22,70.37
2023-07-10,Potato,Vijayawada,1787,108,13.95,24.22,70.37
2023-07-10,Potato,Tirupati,1743,51,13.95,24.22,70.37
2023-07-11,Potato,Anantapur,1728,65,7.78,29.66,92.21
2023-07-11,Potato,Tirupati,1726,76,7.78,29.66,92.21
2023-07-11,Potato,Guntur,1893,22,7.78,29.66,92.21
2023-07-11,Potato,Vijayawada,1755,58,7.78,29.66,92.21
2023-07-12,Potato,Tirupati,1978,113,0.93,33.77,81.95
2023-07-12,Potato,Guntur,1897,106,0.93,33.77,81.95
2023-07-12,Potato,Vijayawada,1663,84,0.93,33.77,81.95
2023-07-12,Potato,Anantapur,1935,27,0.93,33.77,81.95
2023-07-13,Potato,Anantapur,1733,72,18.62,33.24,89.7
2023-07-13,Potato,Tirupati,1999,62,18.62,33.24,89.7
2023-07-13,Potato,Vijayawada,1647,21,18.62,33.24,89.7
2023-07-13,Potato,Guntur,1897,36,18.62,33.24,89.7
2023-07-14,Potato,Guntur,1833,95,19.87,21.07,66.88
2023-07-14,Potato,Vijayawada,1793,83,19.87,21.07,66.88
2023-07-14,Potato,Tirupati,1600,35,19.87,21.07,66.88
2023-07-14,Potato,Anantapur,1974,113,19.87,21.07,66.88
2023-07-15,Potato,Tirupati,1610,110,8.06,31.42,89.37
2023-07-15,Potato,Anantapur,1729,45,8.06,31.42,89.37
2023-07-15,Potato,Guntur,1671,36,8.06,31.42,89.37
2023-07-15,Potato,Vijayawada,1718,106,8.06,31.42,89.37
2023-07-16,Potato,Guntur,1686,51,19.29,28.02,77.5
2023-07-16,Potato,Vijayawada,1793,56,19.29,28.02,77.5
2023-07-16,Potato,Tirupati,1614,30,19.29,28.02,77.5
2023-07-16,Potato,Anantapur,1703,83,19.29,28.02,77.5
2023-07-17,Potato,Anantapur,1940,62,16.83,31.6,80.85
2023-07-17,Potato,Guntur,1929,28,16.83,31.6,80.85
2023-07-17,Potato,Vijayawada,1748,30,16.83,31.6,80.85
2023-07-17,Potato,Tirupati,1912,111,16.83,31.6,80.85
2023-07-18,Potato,Tirupati,1918,113,16.01,22.87,82.67
2023-07-18,Potato,Anantapur,1635,32,16.01,22.87,82.67
2023-07-18,Potato,Guntur,1680,116,16.01,22.87,82.67
2023-07-18,Potato,Vijayawada,1870,20,16.01,22.87,82.67
2023-07-19,Potato,Guntur,1998,61,16.72,30.81,84.42
2023-07-19,Potato,Vijayawada,1879,103,16.72,30.81,84.42
2023-07-19,Potato,Tirupati,1968,76,16.72,30.81,84.42
2023-07-19,Potato,Anantapur,1832,70,16.72,30.81,84.42
2023-07-20,Potato,Guntur,1964,100,4.43,32.35,72.75
2023-07-20,Potato,Vijayawada,1960,89,4.43,32.35,72.75
2023-07-20,Potato,Tirupati,1915,114,4.43,32.35,72.75
2023-07-20,Potato,Anantapur,1663,57,4.43,32.35,72.75
2023-07-21,Potato,Anantapur,1681,110,13.72,27.06,67.1
2023-07-21,Potato,Tirupati,1834,44,13.72,27.06,67.1
2023-07-21,Potato,Vijayawada,1973,66,13.72,27.06,67.1
2023-07-21,Potato,Guntur,1695,96,13.72,27.06,67.1
2023-07-22,Potato,Guntur,1782,53,10.35,24.84,83.69
2023-07-22,Potato,Vijayawada,1830,22,10.35,24.84,83.69
2023-07-22,Potato,Tirupati,1682,38,10.35,24.84,83.69
2023-07-22,Potato,Anantapur,1921,67,10.35,24.84,83.69
2023-07-23,Potato,Anantapur,1870,45,6.99,33.9,84.85
2023-07-23,Potato,Guntur,1924,29,6.99,33.9,84.85
2023-07-23,Potato,Vijayawada,1652,119,6.99,33.9,84.85
2023-07-23,Potato,Tirupati,1672,84,6.99,33.9,84.85
2023-07-24,Potato,Tirupati,1981,90,5.54,27.48,65.83
2023-07-24,Potato,Anantapur,1651,118,5.54,27.48,65.83
2023-07-24,Potato,Guntur,1649,68,5.54,27.48,65.83
