date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-04-05,Tomato,Guntur,2230,51.83,16.05,25.08,77.83
2023-04-05,Tomato,Vijayawada,1918,54.81,16.05,25.08,77.83
2023-04-05,Tomato,Tirupati,2222,30.82,16.05,25.08,77.83
2023-04-05,Tomato,Anantapur,1603,46.03,16.05,25.08,77.83
2023-04-06,Tomato,Anantapur,1506,52.65,0.97,20.88,61.03
2023-04-06,Tomato,Guntur,1886,48.52,0.97,20.88,61.03
2023-04-06,Tomato,Vijayawada,1594,39.12,0.97,20.88,61.03
2023-04-06,Tomato,Tirupati,1618,48.04,0.97,20.88,61.03
2023-04-07,Tomato,Tirupati,2634,44.9,16.11,26.44,79.69
2023-04-07,Tomato,Anantapur,1526,40.85,16.11,26.44,79.69
2023-04-07,Tomato,Guntur,2057,52.48,16.11,26.44,79.69
2023-04-07,Tomato,Vijayawada,2627,44.24,16.11,26.44,79.69
2023-04-08,Tomato,Guntur,2382,30.75,17.04,26.41,83.92
2023-04-08,Tomato,Vijayawada,2592,51.96,17.04,26.41,83.92
2023-04-08,Tomato,Tirupati,1930,34.4,17.04,26.41,83.92
2023-04-08,Tomato,Anantapur,2118,58.25,17.04,26.41,83.92
2023-04-09,Tomato,Guntur,1726,37.23,10.24,20.14,80.86
2023-04-09,Tomato,Vijayawada,2995,42.03,10.24,20.14,80.86
2023-04-09,Tomato,Tirupati,1771,45.87,10.24,20.14,80.86
2023-04-09,Tomato,Anantapur,1749,37.01,10.24,20.14,80.86
2023-04-10,Tomato,Anantapur,1804,36.31,9.65,29.34,83.49
2023-04-10,Tomato,Tirupati,2218,53.58,9.65,29.34,83.49
2023-04-10,Tomato,Vijayawada,1639,48.89,9.65,29.34,83.49
2023-04-10,Tomato,Guntur,1748,41.37,9.65,29.34,83.49
2023-04-11,Tomato,Guntur,2010,35.73,19.02,28.92,91.89
2023-04-11,Tomato,Vijayawada,1559,38.49,19.02,28.92,91.89
2023-04-11,Tomato,Tirupati,2746,55.1,19.02,28.92,91.89
2023-04-11,Tomato,Anantapur,1697,32.72,19.02,28.92,91.89
2023-04-12,Tomato,Anantapur,2861,54.38,1.65,33.49,94.2
2023-04-12,Tomato,Guntur,2026,40.99,1.65,33.49,94.2
2023-04-12,Tomato,Vijayawada,2287,36.95,1.65,33.49,94.2
2023-04-12,Tomato,Tirupati,2443,34.3,1.65,33.49,94.2
2023-04-13,Tomato,Tirupati,2809,40.12,6.84,23.49,72.6
2023-04-13,Tomato,Anantapur,2227,57.86,6.84,23.49,72.6
2023-04-13,Tomato,Guntur,2296,53.36,6.84,23.49,72.6
2023-04-13,Tomato,Vijayawada,2499,44.5,6.84,23.49,72.6
2023-04-14,Tomato,Guntur,1725,50.0,14.95,32.44,79.49
2023-04-14,Tomato,Vijayawada,2100,31.59,14.95,32.44,79.49
2023-04-14,Tomato,Tirupati,2552,41.59,14.95,32.44,79.49
2023-04-14,Tomato,Anantapur,2102,59.86,14.95,32.44,79.49
2023-04-15,Tomato,Guntur,2112,46.43,19.15,25.65,93.97
2023-04-15,Tomato,Vijayawada,2404,31.23,19.15,25.65,93.97
2023-04-15,Tomato,Tirupati,2316,34.03,19.15,25.65,93.97
2023-04-15,Tomato,Anantapur,1791,51.05,19.15,25.65,93.97
2023-04-16,Tomato,Anantapur,2576,43.72,2.85,20.99,64.33
2023-04-16,Tomato,Tirupati,2115,59.78,2.85,20.99,64.33
2023-04-16,Tomato,Guntur,1632,51.2,2.85,20.99,64.33
2023-04-16,Tomato,Vijayawada,2245,46.95,2.85,20.99,64.33
2023-04-17,Tomato,Guntur,2660,33.66,12.03,34.25,62.5
2023-04-17,Tomato,Vijayawada,2443,36.77,12.03,34.25,62.5
2023-04-17,Tomato,Tirupati,2284,33.39,12.03,34.25,62.5
2023-04-17,Tomato,Anantapur,2696,45.78,12.03,34.25,62.5
2023-04-18,Tomato,Guntur,2228,33.09,7.24,23.14,63.56
2023-04-18,Tomato,Vijayawada,2832,58.62,7.24,23.14,63.56
2023-04-18,Tomato,Tirupati,1781,37.74,7.24,23.14,63.56
2023-04-18,Tomato,Anantapur,1977,48.99,7.24,23.14,63.56
2023-04-19,Tomato,Anantapur,1962,30.87,17.35,22.54,70.32
2023-04-19,Tomato,Tirupati,2290,41.29,17.35,22.54,70.32
2023-04-19,Tomato,Vijayawada,1911,55.76,17.35,22.54,70.32
2023-04-19,Tomato,Guntur,1653,49.33,17.35,22.54,70.32
2023-04-20,Tomato,Guntur,2256,52.34,7.0,20.8,70.47
2023-04-20,Tomato,Vijayawada,2471,30.64,7.0,20.8,70.47
2023-04-20,Tomato,Tirupati,2096,45.66,7.0,20.8,70.47
2023-04-20,Tomato,Anantapur,2979,49.85,7.0,20.8,70.47
2023-04-21,Tomato,Anantapur,2526,56.01,3.78,32.13,68.18
2023-04-21,Tomato,Guntur,2749,37.03,3.78,32.13,68.18
2023-04-21,Tomato,Vijayawada,1839,44.65,3.78,32.13,68.18
2023-04-21,Tomato,Tirupati,2079,49.97,3.78,32.13,68.18
2023-04-22,Tomato,Anantapur,2995,52.54,19.63,29.77,60.32
2023-04-22,Tomato,Tirupati,2282,42.94,19.63,29.77,60.32
2023-04-22,Tomato,Vijayawada,1785,55.2,19.63,29.77,60.32
2023-04-22,Tomato,Guntur,1536,45.11,19.63,29.77,60.32
2023-04-23,Tomato,Anantapur,2060,31.44,17.8,30.56,73.99
2023-04-23,Tomato,Guntur,2962,45.63,17.8,30.56,73.99
2023-04-23,Tomato,Vijayawada,1821,46.43,17.8,30.56,73.99
2023-04-23,Tomato,Tirupati,2775,51.11,17.8,30.56,73.99
2023-04-24,Tomato,Tirupati,1994,40.19,17.6,24.58,71.64
2023-04-24,Tomato,Anantapur,1869,49.99,17.6,24.58,71.64
2023-04-24,Tomato,Guntur,1902,43.8,17.6,24.58,71.64
2023-04-24,Tomato,Vijayawada,2517,34.1,17.6,24.58,71.64
2023-04-25,Tomato,Anantapur,1607,34.65,11.56,26.43,91.12
2023-04-25,Tomato,Tirupati,2971,38.25,11.56,26.43,91.12
2023-04-25,Tomato,Guntur,2609,33.3,11.56,26.43,91.12
2023-04-25,Tomato,Vijayawada,2080,46.26,11.56,26.43,91.12
2023-04-26,Tomato,Guntur,1884,37.9,19.87,22.43,66.08
2023-04-26,Tomato,Vijayawada,2792,33.71,19.87,22.43,66.08
2023-04-26,Tomato,Tirupati,2891,40.26,19.87,22.43,66.08
2023-04-26,Tomato,Anantapur,2953,33.02,19.87,22.43,66.08
2023-04-27,Tomato,Guntur,2731,47.36,3.94,27.4,87.14
2023-04-27,Tomato,Vijayawada,2825,33.76,3.94,27.4,87.14
2023-04-27,Tomato,Tirupati,2969,57.49,3.94,27.4,87.14
2023-04-27,Tomato,Anantapur,2503,31.33,3.94,27.4,87.14
2023-04-28,Tomato,Anantapur,1899,35.3,3.85,25.59,93.57
2023-04-28,Tomato,Tirupati,1702,37.22,3.85,25.59,93.57
2023-04-28,Tomato,Guntur,2863,34.77,3.85,25.59,93.57
2023-04-28,Tomato,Vijayawada,2099,30.76,3.85,25.59,93.57
2023-04-29,Tomato,Anantapur,2854,37.87,12.64,30.58,93.27
2023-04-29,Tomato,Guntur,2647,53.94,12.64,30.58,93.27
2023-04-29,Tomato,Vijayawada,2838,42.31,12.64,30.58,93.27
2023-04-29,Tomato,Tirupati,1634,31.98,12.64,30.58,93.27
2023-04-30,Tomato,Tirupati,2489,54.63,5.83,32.7,89.77
2023-04-30,Tomato,Anantapur,2277,34.21,5.83,32.7,89.77
2023-04-30,Tomato,Guntur,1969,36.15,5.83,32.7,89.77
2023-04-30,Tomato,Vijayawada,1813,35.81,5.83,32.7,89.77
2023-05-01,Tomato,Anantapur,2492,35.97,7.81,23.42,66.6
2023-05-01,Tomato,Tirupati,1827,50.79,7.81,23.42,66.6
2023-05-01,Tomato,Guntur,1965,37.92,7.81,23.42,66.6
2023-05-01,Tomato,Vijayawada,2855,59.93,7.81,23.42,66.6
2023-05-02,Tomato,Guntur,2747,47.81,15.32,30.76,83.4
2023-05-02,Tomato,Vijayawada,2771,48.14,15.32,30.76,83.4
2023-05-02,Tomato,Tirupati,1985,48.75,15.32,30.76,83.4
2023-05-02,Tomato,Anantapur,2738,30.37,15.32,30.76,83.4
2023-05-03,Tomato,Vijayawada,2336,31.4,2.3,22.75,61.3
2023-05-03,Tomato,Guntur,1680,54.63,2.3,22.75,61.3
2023-05-03,Tomato,Tirupati,1696,41.61,2.3,22.75,61.3
2023-05-03,Tomato,Anantapur,2989,32.36,2.3,22.75,61.3
2023-05-04,Tomato,Anantapur,2389,47.14,9.79,31.48,90.4
2023-05-04,Tomato,Tirupati,1639,59.86,9.79,31.48,90.4
2023-05-04,Tomato,Guntur,2746,44.44,9.79,31.48,90.4
2023-05-04,Tomato,Vijayawada,1845,43.11,9.79,31.48,90.4
2023-05-05,Tomato,Guntur,1750,34.41,16.29,23.78,64.29
2023-05-05,Tomato,Vijayawada,2435,57.05,16.29,23.78,64.29
2023-05-05,Tomato,Tirupati,1742,59.79,16.29,23.78,64.29
2023-05-05,Tomato,Anantapur,1936,48.28,16.29,23.78,64.29
2023-05-06,Tomato,Tirupati,1938,37.9,15.03,24.96,91.7
2023-05-06,Tomato,Anantapur,1796,30.51,15.03,24.96,91.7
2023-05-06,Tomato,Vijayawada,2722,42.23,15.03,24.96,91.7
2023-05-06,Tomato,Guntur,1968,51.94,15.03,24.96,91.7
2023-05-07,Tomato,Guntur,1841,40.05,8.87,34.17,72.11
2023-05-07,Tomato,Vijayawada,1585,56.21,8.87,34.17,72.11
2023-05-07,Tomato,Tirupati,2093,49.88,8.87,34.17,72.11
2023-05-07,Tomato,Anantapur,2100,34.0,8.87,34.17,72.11
2023-05-08,Tomato,Anantapur,2162,33.15,16.48,22.33,75.0
2023-05-08,Tomato,Guntur,1683,42.65,16.48,22.33,75.0
2023-05-08,Tomato,Vijayawada,2606,41.38,16.48,22.33,75.0
2023-05-08,Tomato,Tirupati,1531,40.13,16.48,22.33,75.0
2023-05-09,Tomato,Anantapur,2487,50.91,19.76,33.14,86.5
2023-05-09,Tomato,Tirupati,2246,43.56,19.76,33.14,86.5
2023-05-09,Tomato,Guntur,1755,37.8,19.76,33.14,86.5
2023-05-09,Tomato,Vijayawada,2975,50.31,19.76,33.14,86.5
2023-05-10,Tomato,Tirupati,2607,56.05,8.08,31.53,76.25
2023-05-10,Tomato,Guntur,2881,43.11,8.08,31.53,76.25
2023-05-10,Tomato,Vijayawada,2270,40.49,8.08,31.53,76.25
2023-05-10,Tomato,Anantapur,2888,59.55,8.08,31.53,76.25
2023-05-11,Tomato,Anantapur,2288,35.41,9.6,22.01,82.89
2023-05-11,Tomato,Tirupati,2638,46.61,9.6,22.01,82.89
2023-05-11,Tomato,Vijayawada,2122,50.02,9.6,22.01,82.89
2023-05-11,Tomato,Guntur,2274,57.05,9.6,22.01,82.89
2023-05-12,Tomato,Guntur,2214,32.5,3.98,34.12,63.42
2023-05-12,Tomato,Vijayawada,2237,39.84,3.98,34.12,63.42
2023-05-12,Tomato,Tirupati,2423,48.81,3.98,34.12,63.42
2023-05-12,Tomato,Anantapur,2249,58.58,3.98,34.12,63.42
2023-05-13,Tomato,Tirupati,2260,40.76,15.1,24.62,82.18
2023-05-13,Tomato,Anantapur,2867,33.9,15.1,24.62,82.18
2023-05-13,Tomato,Guntur,1687,33.61,15.1,24.62,82.18
2023-05-13,Tomato,Vijayawada,2512,52.62,15.1,24.62,82.18
2023-05-14,Tomato,Guntur,1517,51.25,3.64,21.73,86.88
2023-05-14,Tomato,Vijayawada,1614,43.77,3.64,21.73,86.88
2023-05-14,Tomato,Tirupati,1627,46.49,3.64,21.73,86.88
2023-05-14,Tomato,Anantapur,1712,51.55,3.64,21.73,86.88
2023-05-15,Tomato,Anantapur,1544,33.84,2.02,24.73,69.7
2023-05-15,Tomato,Guntur,2003,32.43,2.02,24.73,69.7
2023-05-15,Tomato,Vijayawada,2375,49.58,2.02,24.73,69.7
2023-05-15,Tomato,Tirupati,2788,40.53,2.02,24.73,69.7
2023-05-16,Tomato,Tirupati,1976,54.38,3.55,25.08,66.27
2023-05-16,Tomato,Anantapur,2420,46.8,3.55,25.08,66.27
2023-05-16,Tomato,Guntur,2139,40.84,3.55,25.08,66.27
2023-05-16,Tomato,Vijayawada,1913,50.54,3.55,25.08,66.27
2023-05-17,Tomato,Tirupati,1802,54.83,6.08,32.06,71.98
2023-05-17,Tomato,Anantapur,2400,49.8,6.08,32.06,71.98
2023-05-17,Tomato,Guntur,1961,40.23,6.08,32.06,71.98
2023-05-17,Tomato,Vijayawada,1820,36.31,6.08,32.06,71.98
2023-05-18,Tomato,Anantapur,2238,47.16,19.63,26.62,85.5
2023-05-18,Tomato,Tirupati,2053,47.0,19.63,26.62,85.5
2023-05-18,Tomato,Guntur,2923,49.48,19.63,26.62,85.5
2023-05-18,Tomato,Vijayawada,1783,59.89,19.63,26.62,85.5
2023-05-19,Tomato,Guntur,2158,55.4,19.06,22.26,82.54
2023-05-19,Tomato,Vijayawada,2323,37.78,19.06,22.26,82.54
2023-05-19,Tomato,Tirupati,2598,53.09,19.06,22.26,82.54
2023-05-19,Tomato,Anantapur,1592,44.39,19.06,22.26,82.54
2023-05-20,Tomato,Guntur,2066,54.62,2.88,20.66,79.39
2023-05-20,Tomato,Vijayawada,1877,48.84,2.88,20.66,79.39
2023-05-20,Tomato,Tirupati,1965,39.54,2.88,20.66,79.39
2023-05-20,Tomato,Anantapur,2468,52.63,2.88,20.66,79.39
2023-05-21,Tomato,Anantapur,2623,45.96,15.81,20.57,65.35
2023-05-21,Tomato,Tirupati,2568,34.61,15.81,20.57,65.35
2023-05-21,Tomato,Guntur,1806,43.35,15.81,20.57,65.35
2023-05-21,Tomato,Vijayawada,2120,53.25,15.81,20.57,65.35
2023-05-22,Tomato,Guntur,2040,43.38,2.53,34.07,93.06
2023-05-22,Tomato,Vijayawada,1737,33.27,2.53,34.07,93.06
2023-05-22,Tomato,Tirupati,2708,36.78,2.53,34.07,93.06
2023-05-22,Tomato,Anantapur,2502,57.37,2.53,34.07,93.06
2023-05-23,Tomato,Guntur,2785,34.88,5.05,31.29,86.63
2023-05-23,Tomato,Vijayawada,1782,50.1,5.05,31.29,86.63
2023-05-23,Tomato,Tirupati,1725,40.84,5.05,31.29,86.63
2023-05-23,Tomato,Anantapur,2086,32.41,5.05,31.29,86.63
2023-05-24,Tomato,Anantapur,2109,54.11,6.63,33.93,62.27
2023-05-24,Tomato,Tirupati,2332,53.39,6.63,33.93,62.27
2023-05-24,Tomato,Guntur,2648,58.64,6.63,33.93,62.27
2023-05-24,Tomato,Vijayawada,1516,39.4,6.63,33.93,62.27
2023-05-25,Tomato,Guntur,2319,54.73,10.44,30.88,61.69
2023-05-25,Tomato,Vijayawada,2463,52.49,10.44,30.88,61.69
2023-05-25,Tomato,Tirupati,1956,51.97,10.44,30.88,61.69
2023-05-25,Tomato,Anantapur,2580,55.14,10.44,30.88,61.69
2023-05-26,Tomato,Anantapur,1559,49.2,17.12,21.68,63.94
2023-05-26,Tomato,Guntur,2531,56.32,17.12,21.68,63.94
2023-05-26,Tomato,Vijayawada,1981,51.09,17.12,21.68,63.94
2023-05-26,Tomato,Tirupati,1848,56.56,17.12,21.68,63.94
2023-05-27,Tomato,Anantapur,2923,53.76,6.1,25.54,75.87
2023-05-27,Tomato,Tirupati,2570,45.97,6.1,25.54,75.87
2023-05-27,Tomato,Guntur,1942,52.18,6.1,25.54,75.87
2023-05-27,Tomato,Vijayawada,1983,37.51,6.1,25.54,75.87
2023-05-28,Tomato,Tirupati,2858,30.93,12.47,25.44,71.09
2023-05-28,Tomato,Guntur,1597,47.95,12.47,25.44,71.09
2023-05-28,Tomato,Vijayawada,1581,57.56,12.47,25.44,71.09
2023-05-28,Tomato,Anantapur,1946,57.33,12.47,25.44,71.09
2023-05-29,Tomato,Anantapur,2750,39.95,7.79,26.35,69.32
2023-05-29,Tomato,Tirupati,2826,45.71,7.79,26.35,69.32
2023-05-29,Tomato,Vijayawada,1706,55.49,7.79,26.35,69.32
2023-05-29,Tomato,Guntur,2249,46.79,7.79,26.35,69.32
2023-05-30,Tomato,Guntur,1765,58.86,4.71,20.41,77.68
2023-05-30,Tomato,Vijayawada,2112,41.85,4.71,20.41,77.68
2023-05-30,Tomato,Tirupati,2192,32.69,4.71,20.41,77.68
2023-05-30,Tomato,Anantapur,2298,43.42,4.71,20.41,77.68
2023-05-31,Tomato,Tirupati,1642,45.16,19.68,29.17,65.8
2023-05-31,Tomato,Anantapur,2762,44.58,19.68,29.17,65.8
2023-05-31,Tomato,Guntur,1968,51.01,19.68,29.17,65.8
2023-05-31,Tomato,Vijayawada,1847,55.85,19.68,29.17,65.8
2023-06-01,Tomato,Guntur,2391,34.06,11.29,28.61,67.22
2023-06-01,Tomato,Vijayawada,1950,39.72,11.29,28.61,67.22
2023-06-01,Tomato,Tirupati,2719,36.54,11.29,28.61,67.22
2023-06-01,Tomato,Anantapur,2905,33.91,11.29,28.61,67.22
2023-06-02,Tomato,Anantapur,2843,40.77,11.41,28.09,72.82
2023-06-02,Tomato,Guntur,1923,44.12,11.41,28.09,72.82
2023-06-02,Tomato,Vijayawada,2112,42.9,11.41,28.09,72.82
2023-06-02,Tomato,Tirupati,1924,30.98,11.41,28.09,72.82
2023-06-03,Tomato,Tirupati,2102,30.59,11.73,21.27,60.46
2023-06-03,Tomato,Anantapur,1756,30.58,11.73,21.27,60.46
2023-06-03,Tomato,Guntur,2575,48.35,11.73,21.27,60.46
2023-06-03,Tomato,Vijayawada,2955,58.45,11.73,21.27,60.46
2023-06-04,Tomato,Guntur,1980,31.25,8.46,20.75,84.8
2023-06-04,Tomato,Vijayawada,2234,53.91,8.46,20.75,84.8
2023-06-04,Tomato,Tirupati,1953,34.49,8.46,20.75,84.8
2023-06-04,Tomato,Anantapur,1793,51.19,8.46,20.75,84.8
2023-06-05,Tomato,Guntur,2534,52.54,14.53,22.25,92.3
2023-06-05,Tomato,Vijayawada,1827,30.11,14.53,22.25,92.3
2023-06-05,Tomato,Tirupati,2775,37.15,14.53,22.25,92.3
2023-06-05,Tomato,Anantapur,1820,51.5,14.53,22.25,92.3
2023-06-06,Tomato,Anantapur,2299,49.72,12.1,25.61,71.58
2023-06-06,Tomato,Tirupati,2944,56.44,12.1,25.61,71.58
2023-06-06,Tomato,Guntur,1634,42.44,12.1,25.61,71.58
2023-06-06,Tomato,Vijayawada,1928,54.48,12.1,25.61,71.58
2023-06-07,Tomato,Guntur,2916,43.0,18.45,28.08,88.65
2023-06-07,Tomato,Vijayawada,2574,41.13,18.45,28.08,88.65
2023-06-07,Tomato,Tirupati,2145,57.07,18.45,28.08,88.65
2023-06-07,Tomato,Anantapur,2220,59.44,18.45,28.08,88.65
2023-06-08,Tomato,Tirupati,1552,54.94,16.05,28.12,75.74
2023-06-08,Tomato,Guntur,2901,51.6,16.05,28.12,75.74
2023-06-08,Tomato,Vijayawada,1822,41.15,16.05,28.12,75.74
2023-06-08,Tomato,Anantapur,2793,45.52,16.05,28.12,75.74
2023-06-09,Tomato,Anantapur,2286,45.31,1.75,32.04,90.13
2023-06-09,Tomato,Tirupati,1613,56.04,1.75,32.04,90.13
2023-06-09,Tomato,Vijayawada,2627,40.07,1.75,32.04,90.13
2023-06-09,Tomato,Guntur,2173,58.8,1.75,32.04,90.13
2023-06-10,Tomato,Guntur,2562,59.62,6.28,21.6,70.44
2023-06-10,Tomato,Vijayawada,1662,53.66,6.28,21.6,70.44
2023-06-10,Tomato,Tirupati,2810,36.77,6.28,21.6,70.44
2023-06-10,Tomato,Anantapur,2217,40.88,6.28,21.6,70.44
2023-06-11,Tomato,Guntur,1781,32.59,5.16,32.95,63.9
2023-06-11,Tomato,Vijayawada,2733,51.12,5.16,32.95,63.9
2023-06-11,Tomato,Tirupati,2054,53.88,5.16,32.95,63.9
2023-06-11,Tomato,Anantapur,1649,44.61,5.16,32.95,63.9
2023-06-12,Tomato,Anantapur,1956,45.55,19.64,20.64,67.02
2023-06-12,Tomato,Tirupati,1773,59.42,19.64,20.64,67.02
2023-06-12,Tomato,Guntur,2076,35.42,19.64,20.64,67.02
2023-06-12,Tomato,Vijayawada,1544,52.19,19.64,20.64,67.02
2023-06-13,Tomato,Guntur,2484,56.32,3.96,21.13,64.21
2023-06-13,Tomato,Vijayawada,2095,39.7,3.96,21.13,64.21
2023-06-13,Tomato,Tirupati,2643,39.36,3.96,21.13,64.21
2023-06-13,Tomato,Anantapur,2508,33.05,3.96,21.13,64.21
2023-06-14,Tomato,Guntur,2427,42.18,4.36,31.07,70.35
2023-06-14,Tomato,Vijayawada,2147,30.61,4.36,31.07,70.35
2023-06-14,Tomato,Tirupati,2335,56.06,4.36,31.07,70.35
2023-06-14,Tomato,Anantapur,2527,31.9,4.36,31.07,70.35
2023-06-15,Tomato,Anantapur,2517,58.94,14.66,28.85,85.71
2023-06-15,Tomato,Tirupati,2067,53.39,14.66,28.85,85.71
2023-06-15,Tomato,Guntur,2270,32.84,14.66,28.85,85.71
2023-06-15,Tomato,Vijayawada,2189,51.56,14.66,28.85,85.71
2023-06-16,Tomato,Guntur,1976,57.62,10.91,28.6,75.33
2023-06-16,Tomato,Vijayawada,2061,33.07,10.91,28.6,75.33
2023-06-16,Tomato,Tirupati,2900,53.38,10.91,28.6,75.33
2023-06-16,Tomato,Anantapur,2962,35.17,10.91,28.6,75.33
2023-06-17,Tomato,Anantapur,2453,56.37,11.72,32.2,73.0
2023-06-17,Tomato,Guntur,2648,34.08,11.72,32.2,73.0
2023-06-17,Tomato,Vijayawada,2968,45.55,11.72,32.2,73.0
2023-06-17,Tomato,Tirupati,2196,49.9,11.72,32.2,73.0
2023-06-18,Tomato,Anantapur,1540,48.1,6.4,32.97,83.94
2023-06-18,Tomato,Tirupati,2278,58.74,6.4,32.97,83.94
2023-06-18,Tomato,Guntur,2590,51.72,6.4,32.97,83.94
2023-06-18,Tomato,Vijayawada,2817,45.25,6.4,32.97,83.94
2023-06-19,Tomato,Tirupati,1951,47.59,4.34,32.75,87.81
2023-06-19,Tomato,Guntur,2333,48.33,4.34,32.75,87.81
2023-06-19,Tomato,Vijayawada,2814,40.87,4.34,32.75,87.81
2023-06-19,Tomato,Anantapur,2792,39.06,4.34,32.75,87.81
2023-06-20,Tomato,Anantapur,1536,35.47,17.5,31.06,61.1
2023-06-20,Tomato,Tirupati,2431,37.31,17.5,31.06,61.1
2023-06-20,Tomato,Vijayawada,2880,46.56,17.5,31.06,61.1
2023-06-20,Tomato,Guntur,1852,54.86,17.5,31.06,61.1
2023-06-21,Tomato,Guntur,1665,59.41,17.14,31.83,86.85
2023-06-21,Tomato,Vijayawada,2082,42.75,17.14,31.83,86.85
2023-06-21,Tomato,Tirupati,1654,40.36,17.14,31.83,86.85
2023-06-21,Tomato,Anantapur,1961,56.93,17.14,31.83,86.85
2023-06-22,Tomato,Tirupati,2873,46.3,0.73,21.1,86.63
2023-06-22,Tomato,Anantapur,1692,53.36,0.73,21.1,86.63
2023-06-22,Tomato,Guntur,1972,54.85,0.73,21.1,86.63
2023-06-22,Tomato,Vijayawada,2420,45.3,0.73,21.1,86.63
2023-06-23,Tomato,Guntur,2561,58.87,18.71,28.21,72.0
2023-06-23,Tomato,Vijayawada,2418,39.69,18.71,28.21,72.0
2023-06-23,Tomato,Tirupati,1597,52.13,18.71,28.21,72.0
2023-06-23,Tomato,Anantapur,2738,33.24,18.71,28.21,72.0
2023-06-24,Tomato,Anantapur,1605,50.34,17.92,21.06,91.96
2023-06-24,Tomato,Guntur,2577,40.83,17.92,21.06,91.96
2023-06-24,Tomato,Vijayawada,2144,32.1,17.92,21.06,91.96
2023-06-24,Tomato,Tirupati,2082,32.67,17.92,21.06,91.96
2023-06-25,Tomato,Tirupati,1774,51.58,11.86,26.03,66.06
2023-06-25,Tomato,Anantapur,1938,47.23,11.86,26.03,66.06
2023-06-25,Tomato,Guntur,2814,41.1,11.86,26.03,66.06
2023-06-25,Tomato,Vijayawada,1959,56.82,11.86,26.03,66.06
2023-06-26,Tomato,Guntur,1752,48.39,19.18,33.4,61.23
2023-06-26,Tomato,Vijayawada,2219,42.32,19.18,33.4,61.23
2023-06-26,Tomato,Tirupati,2405,34.99,19.18,33.4,61.23
2023-06-26,Tomato,Anantapur,2144,47.45,19.18,33.4,61.23
2023-06-27,Tomato,Guntur,1638,42.46,10.49,21.56,60.8
2023-06-27,Tomato,Vijayawada,2729,30.78,10.49,21.56,60.8
2023-06-27,Tomato,Tirupati,1673,48.79,10.49,21.56,60.8
2023-06-27,Tomato,Anantapur,1703,42.05,10.49,21.56,60.8
2023-06-28,Tomato,Anantapur,2737,45.05,18.99,33.56,74.55
2023-06-28,Tomato,Tirupati,1735,38.07,18.99,33.56,74.55
2023-06-28,Tomato,Vijayawada,1619,46.78,18.99,33.56,74.55
2023-06-28,Tomato,Guntur,1525,36.49,18.99,33.56,74.55
2023-06-29,Tomato,Guntur,2979,55.73,0.45,23.87,79.82
2023-06-29,Tomato,Vijayawada,2925,46.96,0.45,23.87,79.82
2023-06-29,Tomato,Tirupati,1526,57.2,0.45,23.87,79.82
2023-06-29,Tomato,Anantapur,2614,53.21,0.45,23.87,79.82
2023-06-30,Tomato,Anantapur,1577,54.77,5.57,21.7,63.83
2023-06-30,Tomato,Guntur,2771,55.09,5.57,21.7,63.83
2023-06-30,Tomato,Vijayawada,2002,34.82,5.57,21.7,63.83
2023-06-30,Tomato,Tirupati,2495,35.35,5.57,21.7,63.83
2023-07-01,Tomato,Vijayawada,2106,33.43,11.53,29.75,90.5
2023-07-01,Tomato,Tirupati,2183,55.36,11.53,29.75,90.5
2023-07-01,Tomato,Guntur,1539,50.05,11.53,29.75,90.5
2023-07-01,Tomato,Anantapur,2512,55.08,11.53,29.75,90.5
2023-07-02,Tomato,Anantapur,2295,44.67,5.76,34.01,87.78
2023-07-02,Tomato,Tirupati,1809,32.28,5.76,34.01,87.78
2023-07-02,Tomato,Vijayawada,2098,58.89,5.76,34.01,87.78
2023-07-02,Tomato,Guntur,1646,56.74,5.76,34.01,87.78
2023-07-03,Tomato,Guntur,2679,53.85,12.72,32.73,74.09
2023-07-03,Tomato,Vijayawada,2557,41.33,12.72,32.73,74.09
2023-07-03,Tomato,Tirupati,1628,49.15,12.72,32.73,74.09
2023-07-03,Tomato,Anantapur,2639,52.9,12.72,32.73,74.09
2023-07-04,Tomato,Guntur,2628,39.47,7.58,23.42,86.47
2023-07-04,Tomato,Vijayawada,1532,42.53,7.58,23.42,86.47
2023-07-04,Tomato,Tirupati,2832,57.87,7.58,23.42,86.47
2023-07-04,Tomato,Anantapur,2396,44.0,7.58,23.42,86.47
2023-07-05,Tomato,Anantapur,1743,45.37,11.82,23.17,76.13
2023-07-05,Tomato,Tirupati,1634,35.63,11.82,23.17,76.13
2023-07-05,Tomato,Guntur,2528,54.88,11.82,23.17,76.13
2023-07-05,Tomato,Vijayawada,2814,43.52,11.82,23.17,76.13
2023-07-06,Tomato,Guntur,2509,38.28,14.26,29.07,65.36
2023-07-06,Tomato,Vijayawada,2906,41.51,14.26,29.07,65.36
2023-07-06,Tomato,Tirupati,2441,48.21,14.26,29.07,65.36
2023-07-06,Tomato,Anantapur,2114,32.74,14.26,29.07,65.36
2023-07-07,Tomato,Guntur,2505,55.07,2.02,30.5,73.04
2023-07-07,Tomato,Vijayawada,2233,54.04,2.02,30.5,73.04
2023-07-07,Tomato,Tirupati,2637,30.48,2.02,30.5,73.04
2023-07-07,Tomato,Anantapur,1994,41.89,2.02,30.5,73.04
2023-07-08,Tomato,Anantapur,2849,50.25,10.41,20.5,77.69
