date,commodity,market,modal_price,arrivals
2023-05-20,Tomato,Tirupati,1965,39.54
2023-05-20,Tomato,Anantapur,2468,52.63
2023-05-21,Tomato,Guntur,1806,43.35
2023-05-21,Tomato,Vijayawada,2120,53.25
2023-05-21,Tomato,Tirupati,2568,34.61
2023-05-21,Tomato,Anantapur,2623,45.96
2023-05-22,Tomato,Guntur,2040,43.38
2023-05-22,Tomato,Vijayawada,1737,33.27
2023-05-22,Tomato,Tirupati,2708,36.78
2023-05-22,Tomato,Anantapur,2502,57.37
2023-05-23,Tomato,Guntur,2785,34.88
2023-05-23,Tomato,Vijayawada,1782,50.1
2023-05-23,Tomato,Tirupati,1725,40.84
2023-05-23,Tomato,Anantapur,2086,32.41
2023-05-24,Tomato,Guntur,2648,58.64
2023-05-24,Tomato,Vijayawada,1516,39.4
2023-05-24,Tomato,Tirupati,2332,53.39
2023-05-24,Tomato,Anantapur,2109,54.11
2023-05-25,Tomato,Guntur,2319,54.73
2023-05-25,Tomato,Vijayawada,2463,52.49
2023-05-25,Tomato,Tirupati,1956,51.97
2023-05-25,Tomato,Anantapur,2580,55.14
2023-05-26,Tomato,Guntur,2531,56.32
2023-05-26,Tomato,Vijayawada,1981,51.09
2023-05-26,Tomato,Tirupati,1848,56.56
2023-05-26,Tomato,Anantapur,1559,49.2
2023-05-27,Tomato,Guntur,1942,52.18
2023-05-27,Tomato,Vijayawada,1983,37.51
2023-05-27,Tomato,Tirupati,2570,45.97
2023-05-27,Tomato,Anantapur,2923,53.76
2023-05-28,Tomato,Guntur,1597,47.95
2023-05-28,Tomato,Vijayawada,1581,57.56
2023-05-28,Tomato,Tirupati,2858,30.93
2023-05-28,Tomato,Anantapur,1946,57.33
2023-05-29,Tomato,Guntur,2249,46.79
2023-05-29,Tomato,Vijayawada,1706,55.49
2023-05-29,Tomato,Tirupati,2826,45.71
2023-05-29,Tomato,Anantapur,2750,39.95
2023-05-30,Tomato,Guntur,1765,58.86
2023-05-30,Tomato,Vijayawada,2112,41.85
2023-05-30,Tomato,Tirupati,2192,32.69
2023-05-30,Tomato,Anantapur,2298,43.42
2023-05-31,Tomato,Guntur,1968,51.01
2023-05-31,Tomato,Vijayawada,1847,55.85
2023-05-31,Tomato,Tirupati,1642,45.16
2023-05-31,Tomato,Anantapur,2762,44.58
2023-06-01,Tomato,Guntur,2391,34.06
2023-06-01,Tomato,Vijayawada,1950,39.72
2023-06-01,Tomato,Tirupati,2719,36.54
2023-06-01,Tomato,Anantapur,2905,33.91
2023-06-02,Tomato,Guntur,1923,44.12
2023-06-02,Tomato,Vijayawada,2112,42.9
2023-06-02,Tomato,Tirupati,1924,30.98
2023-06-02,Tomato,Anantapur,2843,40.77
2023-06-03,Tomato,Guntur,2575,48.35
2023-06-03,Tomato,Vijayawada,2955,58.45
2023-06-03,Tomato,Tirupati,2102,30.59
2023-06-03,Tomato,Anantapur,1756,30.58
2023-06-04,Tomato,Guntur,1980,31.25
2023-06-04,Tomato,Vijayawada,2234,53.91
2023-06-04,Tomato,Tirupati,1953,34.49
2023-06-04,Tomato,Anantapur,1793,51.19
2023-06-05,Tomato,Guntur,2534,52.54
2023-06-05,Tomato,Vijayawada,1827,30.11
2023-06-05,Tomato,Tirupati,2775,37.15
2023-06-05,Tomato,Anantapur,1820,51.5
2023-06-06,Tomato,Guntur,1634,42.44
2023-06-06,Tomato,Vijayawada,1928,54.48
2023-06-06,Tomato,Tirupati,2944,56.44
2023-06-06,Tomato,Anantapur,2299,49.72
2023-06-07,Tomato,Guntur,2916,43.0
2023-06-07,Tomato,Vijayawada,2574,41.13
2023-06-07,Tomato,Tirupati,2145,57.07
2023-06-07,Tomato,Anantapur,2220,59.44
2023-06-08,Tomato,Guntur,2901,51.6
2023-06-08,Tomato,Vijayawada,1822,41.15
2023-06-08,Tomato,Tirupati,1552,54.94
2023-06-08,Tomato,Anantapur,2793,45.52
2023-06-09,Tomato,Guntur,2173,58.8
2023-06-09,Tomato,Vijayawada,2627,40.07
2023-06-09,Tomato,Tirupati,1613,56.04
2023-06-09,Tomato,Anantapur,2286,45.31
2023-06-10,Tomato,Guntur,2562,59.62
2023-06-10,Tomato,Vijayawada,1662,53.66
2023-06-10,Tomato,Tirupati,2810,36.77
2023-06-10,Tomato,Anantapur,2217,40.88
2023-06-11,Tomato,Guntur,1781,32.59
2023-06-11,Tomato,Vijayawada,2733,51.12
2023-06-11,Tomato,Tirupati,2054,53.88
2023-06-11,Tomato,Anantapur,1649,44.61
2023-06-12,Tomato,Guntur,2076,35.42
2023-06-12,Tomato,Vijayawada,1544,52.19
2023-06-12,Tomato,Tirupati,1773,59.42
2023-06-12,Tomato,Anantapur,1956,45.55
2023-06-13,Tomato,Guntur,2484,56.32
2023-06-13,Tomato,Vijayawada,2095,39.7
2023-06-13,Tomato,Tirupati,2643,39.36
2023-06-13,Tomato,Anantapur,2508,33.05
2023-06-14,Tomato,Guntur,2427,42.18
2023-06-14,Tomato,Vijayawada,2147,30.61
2023-06-14,Tomato,Tirupati,2335,56.06
2023-06-14,Tomato,Anantapur,2527,31.9
2023-06-15,Tomato,Guntur,2270,32.84
2023-06-15,Tomato,Vijayawada,2189,51.56
2023-06-15,Tomato,Tirupati,2067,53.39
2023-06-15,Tomato,Anantapur,2517,58.94
2023-06-16,Tomato,Guntur,1976,57.62
2023-06-16,Tomato,Vijayawada,2061,33.07
2023-06-16,Tomato,Tirupati,2900,53.38
2023-06-16,Tomato,Anantapur,2962,35.17
2023-06-17,Tomato,Guntur,2648,34.08
2023-06-17,Tomato,Vijayawada,2968,45.55
2023-06-17,Tomato,Tirupati,2196,49.9
2023-06-17,Tomato,Anantapur,2453,56.37
2023-06-18,Tomato,Guntur,2590,51.72
2023-06-18,Tomato,Vijayawada,2817,45.25
2023-06-18,Tomato,Tirupati,2278,58.74
2023-06-18,Tomato,Anantapur,1540,48.1
2023-06-19,Tomato,Guntur,2333,48.33
2023-06-19,Tomato,Vijayawada,2814,40.87
2023-06-19,Tomato,Tirupati,1951,47.59
2023-06-19,Tomato,Anantapur,2792,39.06
2023-06-20,Tomato,Guntur,1852,54.86
2023-06-20,Tomato,Vijayawada,2880,46.56
2023-06-20,Tomato,Tirupati,2431,37.31
2023-06-20,Tomato,Anantapur,1536,35.47
2023-06-21,Tomato,Guntur,1665,59.41
2023-06-21,Tomato,Vijayawada,2082,42.75
2023-06-21,Tomato,Tirupati,1654,40.36
2023-06-21,Tomato,Anantapur,1961,56.93
2023-06-22,Tomato,Guntur,1972,54.85
2023-06-22,Tomato,Vijayawada,2420,45.3
2023-06-22,Tomato,Tirupati,2873,46.3
2023-06-22,Tomato,Anantapur,1692,53.36
2023-06-23,Tomato,Guntur,2561,58.87
2023-06-23,Tomato,Vijayawada,2418,39.69
2023-06-23,Tomato,Tirupati,1597,52.13
2023-06-23,Tomato,Anantapur,2738,33.24
2023-06-24,Tomato,Guntur,2577,40.83
2023-06-24,Tomato,Vijayawada,2144,32.1
2023-06-24,Tomato,Tirupati,2082,32.67
2023-06-24,Tomato,Anantapur,1605,50.34
2023-06-25,Tomato,Guntur,2814,41.1
2023-06-25,Tomato,Vijayawada,1959,56.82
2023-06-25,Tomato,Tirupati,1774,51.58
2023-06-25,Tomato,Anantapur,1938,47.23
2023-06-26,Tomato,Guntur,1752,48.39
2023-06-26,Tomato,Vijayawada,2219,42.32
2023-06-26,Tomato,Tirupati,2405,34.99
2023-06-26,Tomato,Anantapur,2144,47.45
2023-06-27,Tomato,Guntur,1638,42.46
2023-06-27,Tomato,Vijayawada,2729,30.78
2023-06-27,Tomato,Tirupati,1673,48.79
2023-06-27,Tomato,Anantapur,1703,42.05
2023-06-28,Tomato,Guntur,1525,36.49
2023-06-28,Tomato,Vijayawada,1619,46.78
2023-06-28,Tomato,Tirupati,1735,38.07
2023-06-28,Tomato,Anantapur,2737,45.05
2023-06-29,Tomato,Guntur,2979,55.73
2023-06-29,Tomato,Vijayawada,2925,46.96
2023-06-29,Tomato,Tirupati,1526,57.2
2023-06-29,Tomato,Anantapur,2614,53.21
2023-06-30,Tomato,Guntur,2771,55.09
2023-06-30,Tomato,Vijayawada,2002,34.82
2023-06-30,Tomato,Tirupati,2495,35.35
2023-06-30,Tomato,Anantapur,1577,54.77
2023-07-01,Tomato,Guntur,1539,50.05
2023-07-01,Tomato,Vijayawada,2106,33.43
2023-07-01,Tomato,Tirupati,2183,55.36
2023-07-01,Tomato,Anantapur,2512,55.08
2023-07-02,Tomato,Guntur,1646,56.74
2023-07-02,Tomato,Vijayawada,2098,58.89
2023-07-02,Tomato,Tirupati,1809,32.28
2023-07-02,Tomato,Anantapur,2295,44.67
2023-07-03,Tomato,Guntur,2679,53.85
2023-07-03,Tomato,Vijayawada,2557,41.33
2023-07-03,Tomato,Tirupati,1628,49.15
2023-07-03,Tomato,Anantapur,2639,52.9
2023-07-04,Tomato,Guntur,2628,39.47
2023-07-04,Tomato,Vijayawada,1532,42.53
2023-07-04,Tomato,Tirupati,2832,57.87
2023-07-04,Tomato,Anantapur,2396,44.0
2023-07-05,Tomato,Guntur,2528,54.88
2023-07-05,Tomato,Vijayawada,2814,43.52
2023-07-05,Tomato,Tirupati,1634,35.63
2023-07-05,Tomato,Anantapur,1743,45.37
2023-07-06,Tomato,Guntur,2509,38.28
2023-07-06,Tomato,Vijayawada,2906,41.51
2023-07-06,Tomato,Tirupati,2441,48.21
2023-07-06,Tomato,Anantapur,2114,32.74
2023-07-07,Tomato,Guntur,2505,55.07
2023-07-07,Tomato,Vijayawada,2233,54.04
2023-07-07,Tomato,Tirupati,2637,30.48
2023-07-07,Tomato,Anantapur,1994,41.89
2023-07-08,Tomato,Guntur,1550,57.77
2023-07-08,Tomato,Vijayawada,2753,52.64
2023-07-08,Tomato,Tirupati,2932,30.1
2023-07-08,Tomato,Anantapur,2849,50.25
2023-07-09,Tomato,Guntur,2549,59.55
2023-07-09,Tomato,Vijayawada,2500,57.52
2023-07-09,Tomato,Tirupati,2325,46.88
2023-07-09,Tomato,Anantapur,2680,31.27
2023-07-10,Tomato,Guntur,2558,39.28
2023-07-10,Tomato,Vijayawada,2839,34.45
2023-07-10,Tomato,Tirupati,2754,34.75
2023-07-10,Tomato,Anantapur,1869,49.16
2023-07-11,Tomato,Guntur,2772,52.25
2023-07-11,Tomato,Vijayawada,2028,30.4
2023-07-11,Tomato,Tirupati,1506,30.09
2023-07-11,Tomato,Anantapur,2162,33.91
2023-07-12,Tomato,Guntur,2053,38.52
2023-07-12,Tomato,Vijayawada,1868,57.19
2023-07-12,Tomato,Tirupati,1734,39.3
2023-07-12,Tomato,Anantapur,2618,38.68
2023-07-13,Tomato,Guntur,1544,44.42
2023-07-13,Tomato,Vijayawada,2722,56.81
2023-07-13,Tomato,Tirupati,2743,59.99
2023-07-13,Tomato,Anantapur,2357,52.18
2023-07-14,Tomato,Guntur,1941,43.72
2023-07-14,Tomato,Vijayawada,2245,43.52
2023-07-14,Tomato,Tirupati,2280,39.74
2023-07-14,Tomato,Anantapur,2551,35.44
2023-07-15,Tomato,Guntur,2447,53.15
2023-07-15,Tomato,Vijayawada,2112,39.37
2023-07-15,Tomato,Tirupati,2370,50.18
2023-07-15,Tomato,Anantapur,2082,34.74
2023-07-16,Tomato,Guntur,2278,49.86
2023-07-16,Tomato,Vijayawada,2596,32.49
2023-07-16,Tomato,Tirupati,1715,42.77
2023-07-16,Tomato,Anantapur,2679,46.84
2023-07-17,Tomato,Guntur,2741,59.69
2023-07-17,Tomato,Vijayawada,2243,41.33
2023-07-17,Tomato,Tirupati,2195,54.98
2023-07-17,Tomato,Anantapur,1528,56.33
2023-07-18,Tomato,Guntur,2549,54.89
2023-07-18,Tomato,Vijayawada,2077,36.59
2023-07-18,Tomato,Tirupati,2015,38.04
2023-07-18,Tomato,Anantapur,1848,37.32
2023-07-19,Tomato,Guntur,2101,40.78
2023-07-19,Tomato,Vijayawada,1922,44.71
2023-07-19,Tomato,Tirupati,2045,41.94
2023-07-19,Tomato,Anantapur,1549,36.85
2023-07-20,Tomato,Guntur,2864,59.4
2023-07-20,Tomato,Vijayawada,2583,44.34
2023-07-20,Tomato,Tirupati,2223,51.3
2023-07-20,Tomato,Anantapur,2348,44.42
2023-07-21,Tomato,Guntur,1980,53.32
2023-07-21,Tomato,Vijayawada,1926,39.39
2023-07-21,Tomato,Tirupati,2964,47.1
2023-07-21,Tomato,Anantapur,2353,36.02
2023-07-22,Tomato,Guntur,1684,47.06
2023-07-22,Tomato,Vijayawada,1502,57.26
2023-07-22,Tomato,Tirupati,2643,56.98
2023-07-22,Tomato,Anantapur,2590,37.32
2023-07-23,Tomato,Guntur,2070,33.12
2023-07-23,Tomato,Vijayawada,2187,59.45
2023-07-23,Tomato,Tirupati,1672,30.87
2023-07-23,Tomato,Anantapur,2247,54.7
2023-07-24,Tomato,Guntur,2054,48.67
2023-07-24,Tomato,Vijayawada,2311,32.84
2023-07-24,Tomato,Tirupati,1536,39.47
2023-07-24,Tomato,Anantapur,2840,31.15
2023-07-25,Tomato,Guntur,2283,42.96
2023-07-25,Tomato,Vijayawada,2983,56.14
2023-07-25,Tomato,Tirupati,2756,50.2
2023-07-25,Tomato,Anantapur,1793,50.13
2023-07-26,Tomato,Guntur,2956,53.83
2023-07-26,Tomato,Vijayawada,2011,37.03
2023-07-26,Tomato,Tirupati,2502,41.17
2023-07-26,Tomato,Anantapur,2885,48.74
2023-07-27,Tomato,Guntur,1769,57.39
2023-07-27,Tomato,Vijayawada,2380,30.92
2023-07-27,Tomato,Tirupati,1907,39.01
2023-07-27,Tomato,Anantapur,2319,57.24
2023-07-28,Tomato,Guntur,2014,46.11
2023-07-28,Tomato,Vijayawada,2221,37.28
2023-07-28,Tomato,Tirupati,2488,39.16
2023-07-28,Tomato,Anantapur,2055,34.77
2023-07-29,Tomato,Guntur,1975,33.24
2023-07-29,Tomato,Vijayawada,2510,59.77
2023-07-29,Tomato,Tirupati,2587,36.77
2023-07-29,Tomato,Anantapur,1673,33.48
2023-07-30,Tomato,Guntur,1554,57.88
2023-07-30,Tomato,Vijayawada,1617,44.28
2023-07-30,Tomato,Tirupati,1877,51.11
2023-07-30,Tomato,Anantapur,2776,37.91
2023-07-31,Tomato,Guntur,2476,41.91
2023-07-31,Tomato,Vijayawada,2320,36.3
2023-07-31,Tomato,Tirupati,2911,39.82
2023-07-31,Tomato,Anantapur,1606,33.53
2023-08-01,Tomato,Guntur,2235,58.5
2023-08-01,Tomato,Vijayawada,2196,51.18
2023-08-01,Tomato,Tirupati,2510,55.34
2023-08-01,Tomato,Anantapur,2249,52.2
2023-08-02,Tomato,Guntur,2123,49.13
2023-08-02,Tomato,Vijayawada,1965,39.97
2023-08-02,Tomato,Tirupati,2722,59.45
2023-08-02,Tomato,Anantapur,2082,31.95
2023-08-03,Tomato,Guntur,2408,54.98
2023-08-03,Tomato,Vijayawada,2182,54.85
2023-08-03,Tomato,Tirupati,2572,31.92
2023-08-03,Tomato,Anantapur,2545,40.54
2023-08-04,Tomato,Guntur,2281,45.98
2023-08-04,Tomato,Vijayawada,2911,35.16
2023-08-04,Tomato,Tirupati,2741,45.4
2023-08-04,Tomato,Anantapur,1692,57.16
2023-08-05,Tomato,Guntur,2827,47.53
2023-08-05,Tomato,Vijayawada,2511,38.37
2023-08-05,Tomato,Tirupati,1773,34.52
2023-08-05,Tomato,Anantapur,2772,50.56
2023-08-06,Tomato,Guntur,2365,40.72
2023-08-06,Tomato,Vijayawada,2719,32.06
2023-08-06,Tomato,Tirupati,1521,53.43
2023-08-06,Tomato,Anantapur,2136,52.93
2023-08-07,Tomato,Guntur,1537,33.67
2023-08-07,Tomato,Vijayawada,2246,48.57
2023-08-07,Tomato,Tirupati,2840,49.27
2023-08-07,Tomato,Anantapur,1577,34.44
2023-08-08,Tomato,Guntur,1617,55.69
2023-08-08,Tomato,Vijayawada,2447,39.09
2023-08-08,Tomato,Tirupati,2750,54.55
2023-08-08,Tomato,Anantapur,2353,52.41
2023-08-09,Tomato,Guntur,2856,54.19
2023-08-09,Tomato,Vijayawada,1674,39.82
2023-08-09,Tomato,Tirupati,1992,34.76
2023-08-09,Tomato,Anantapur,2148,38.06
2023-08-10,Tomato,Guntur,1943,55.06
2023-08-10,Tomato,Vijayawada,2046,30.53
2023-08-10,Tomato,Tirupati,1823,30.37
2023-08-10,Tomato,Anantapur,2541,55.53
2023-08-11,Tomato,Guntur,2519,36.45
2023-08-11,Tomato,Vijayawada,1826,42.73
2023-08-11,Tomato,Tirupati,2191,55.2
2023-08-11,Tomato,Anantapur,1648,36.48
2023-08-12,Tomato,Guntur,2612,45.19
2023-08-12,Tomato,Vijayawada,2011,45.33
2023-08-12,Tomato,Tirupati,2016,35.62
2023-08-12,Tomato,Anantapur,1892,41.75
2023-08-13,Tomato,Guntur,2406,38.36
2023-08-13,Tomato,Vijayawada,1820,30.67
2023-08-13,Tomato,Tirupati,1576,59.12
2023-08-13,Tomato,Anantapur,2734,32.66
2023-08-14,Tomato,Guntur,2400,48.76
2023-08-14,Tomato,Vijayawada,1961,45.38
2023-08-14,Tomato,Tirupati,1825,55.28
2023-08-14,Tomato,Anantapur,2007,37.55
2023-08-15,Tomato,Guntur,2931,35.39
2023-08-15,Tomato,Vijayawada,2719,58.24
2023-08-15,Tomato,Tirupati,1823,54.79
2023-08-15,Tomato,Anantapur,2381,48.85
2023-08-16,Tomato,Guntur,2104,41.22
2023-08-16,Tomato,Vijayawada,2688,58.99
2023-08-16,Tomato,Tirupati,2045,33.74
2023-08-16,Tomato,Anantapur,2045,51.6
2023-08-17,Tomato,Guntur,2951,54.93
2023-08-17,Tomato,Vijayawada,1513,46.61
2023-08-17,Tomato,Tirupati,2228,54.99
2023-08-17,Tomato,Anantapur,2951,35.72
2023-08-18,Tomato,Guntur,2058,49.26
2023-08-18,Tomato,Vijayawada,2412,37.08
2023-08-18,Tomato,Tirupati,1709,31.62
2023-08-18,Tomato,Anantapur,1910,53.03
2023-08-19,Tomato,Guntur,2301,52.92
2023-08-19,Tomato,Vijayawada,2301,48.16
2023-08-19,Tomato,Tirupati,2721,57.68
2023-08-19,Tomato,Anantapur,1800,53.5
2023-08-20,Tomato,Guntur,2354,34.75
2023-08-20,Tomato,Vijayawada,2460,32.1
2023-08-20,Tomato,Tirupati,2564,58.45
2023-08-20,Tomato,Anantapur,2825,51.51
2023-08-21,Tomato,Guntur,1781,50.24
2023-08-21,Tomato,Vijayawada,1652,45.71
2023-08-21,Tomato,Tirupati,2906,45.02
2023-08-21,Tomato,Anantapur,2611,51.15
2023-08-22,Tomato,Guntur,2240,41.01
2023-08-22,Tomato,Vijayawada,1684,45.87
2023-08-22,Tomato,Tirupati,2719,41.65
2023-08-22,Tomato,Anantapur,1991,57.49
2023-08-23,Tomato,Guntur,2682,43.59
2023-08-23,Tomato,Vijayawada,1684,32.59
2023-08-23,Tomato,Tirupati,1769,46.4
2023-08-23,Tomato,Anantapur,2400,57.5
2023-08-24,Tomato,Guntur,1522,46.53
2023-08-24,Tomato,Vijayawada,1757,48.47
2023-08-24,Tomato,Tirupati,1808,32.39
2023-08-24,Tomato,Anantapur,2102,34.16
2023-08-25,Tomato,Guntur,2366,48.11
2023-08-25,Tomato,Vijayawada,2177,46.22
2023-08-25,Tomato,Tirupati,2557,48.82
2023-08-25,Tomato,Anantapur,1603,40.21
2023-08-26,Tomato,Guntur,2749,38.2
2023-08-26,Tomato,Vijayawada,2648,55.19
2023-08-26,Tomato,Tirupati,2347,33.27
2023-08-26,Tomato,Anantapur,2331,30.37
2023-08-27,Tomato,Guntur,2582,35.46
2023-08-27,Tomato,Vijayawada,1687,44.68
2023-08-27,Tomato,Tirupati,2145,36.22
2023-08-27,Tomato,Anantapur,2018,39.7
2023-08-28,Tomato,Guntur,1770,56.0
2023-08-28,Tomato,Vijayawada,2832,43.97
2023-08-28,Tomato,Tirupati,1978,47.42
2023-08-28,Tomato,Anantapur,2758,50.66
2023-08-29,Tomato,Guntur,2718,46.95
2023-08-29,Tomato,Vijayawada,2851,43.26
2023-08-29,Tomato,Tirupati,1716,58.71
2023-08-29,Tomato,Anantapur,2705,46.05
2023-08-30,Tomato,Guntur,2565,53.37
2023-08-30,Tomato,Vijayawada,2656,49.99
2023-08-30,Tomato,Tirupati,2496,32.96
2023-08-30,Tomato,Anantapur,2058,53.53
2023-08-31,Tomato,Guntur,1557,49.97
2023-08-31,Tomato,Vijayawada,1696,57.31
2023-08-31,Tomato,Tirupati,2599,43.41
2023-08-31,Tomato,Anantapur,2031,56.97
2023-09-01,Tomato,Guntur,1739,57.63
2023-09-01,Tomato,Vijayawada,2592,43.91
2023-09-01,Tomato,Tirupati,1919,55.51
2023-09-01,Tomato,Anantapur,2835,33.05
2023-09-02,Tomato,Guntur,1852,59.21
2023-09-02,Tomato,Vijayawada,2343,59.19
2023-09-02,Tomato,Tirupati,2602,58.89
2023-09-02,Tomato,Anantapur,1874,56.4
2023-09-03,Tomato,Guntur,1937,40.17
2023-09-03,Tomato,Vijayawada,2580,39.4
2023-09-03,Tomato,Tirupati,1972,45.65
2023-09-03,Tomato,Anantapur,2157,34.76
2023-09-04,Tomato,Guntur,1831,46.89
2023-09-04,Tomato,Vijayawada,2644,48.34
2023-09-04,Tomato,Tirupati,1727,40.69
2023-09-04,Tomato,Anantapur,1843,36.21
2023-09-05,Tomato,Guntur,2441,30.95
2023-09-05,Tomato,Vijayawada,1712,55.91
2023-09-05,Tomato,Tirupati,2091,53.84
2023-09-05,Tomato,Anantapur,2396,54.45
2023-09-06,Tomato,Guntur,2569,40.84
2023-09-06,Tomato,Vijayawada,2673,35.31
2023-09-06,Tomato,Tirupati,2398,37.17
2023-09-06,Tomato,Anantapur,1667,43.31
2023-09-07,Tomato,Guntur,2691,59.86
2023-09-07,Tomato,Vijayawada,2127,32.56
2023-09-07,Tomato,Tirupati,2748,33.36
2023-09-07,Tomato,Anantapur,2062,42.89
2023-09-08,Tomato,Guntur,2333,32.54
2023-09-08,Tomato,Vijayawada,2739,41.35
2023-09-08,Tomato,Tirupati,2338,53.19
2023-09-08,Tomato,Anantapur,1637,31.32
2023-09-09,Tomato,Guntur,2722,45.1
2023-09-09,Tomato,Vijayawada,2623,42.66
2023-09-09,Tomato,Tirupati,2299,35.01
2023-09-09,Tomato,Anantapur,2210,34.16
2023-09-10,Tomato,Guntur,1652,36.29
2023-09-10,Tomato,Vijayawada,2584,38.67
2023-09-10,Tomato,Tirupati,2663,52.88
2023-09-10,Tomato,Anantapur,2525,41.6
2023-09-11,Tomato,Guntur,2828,34.82
2023-09-11,Tomato,Vijayawada,1551,48.9
2023-09-11,Tomato,Tirupati,2701,46.16
2023-09-11,Tomato,Anantapur,2127,44.46
2023-09-12,Tomato,Guntur,2273,52.36
2023-09-12,Tomato,Vijayawada,2765,59.84
2023-09-12,Tomato,Tirupati,2133,33.48
2023-09-12,Tomato,Anantapur,2392,38.05
2023-09-13,Tomato,Guntur,1980,37.12
2023-09-13,Tomato,Vijayawada,1660,59.2
2023-09-13,Tomato,Tirupati,2831,53.7
2023-09-13,Tomato,Anantapur,2487,50.2
2023-09-14,Tomato,Guntur,2020,47.04
2023-09-14,Tomato,Vijayawada,2576,52.47
2023-09-14,Tomato,Tirupati,1780,49.06
2023-09-14,Tomato,Anantapur,2506,34.92
2023-09-15,Tomato,Guntur,2590,50.56
2023-09-15,Tomato,Vijayawada,1845,36.17
2023-09-15,Tomato,Tirupati,1618,41.64
2023-09-15,Tomato,Anantapur,2936,38.83
2023-09-16,Tomato,Guntur,2447,51.01
2023-09-16,Tomato,Vijayawada,1690,51.09
2023-09-16,Tomato,Tirupati,2526,41.88
2023-09-16,Tomato,Anantapur,2918,54.77
2023-09-17,Tomato,Guntur,2320,41.39
2023-09-17,Tomato,Vijayawada,2915,53.76
2023-09-17,Tomato,Tirupati,2407,41.92
2023-09-17,Tomato,Anantapur,1641,33.69
2023-09-18,Tomato,Guntur,2459,32.27
2023-09-18,Tomato,Vijayawada,2988,46.21
2023-09-18,Tomato,Tirupati,2628,54.16
2023-09-18,Tomato,Anantapur,1765,45.86
2023-09-19,Tomato,Guntur,2330,43.68
2023-09-19,Tomato,Vijayawada,1648,37.91
2023-09-19,Tomato,Tirupati,2499,31.07
2023-09-19,Tomato,Anantapur,1639,31.38
2023-09-20,Tomato,Guntur,2199,35.6
2023-09-20,Tomato,Vijayawada,1559,40.16
2023-09-20,Tomato,Tirupati,2883,49.93
2023-09-20,Tomato,Anantapur,1738,37.62
2023-09-21,Tomato,Guntur,2904,30.63
2023-09-21,Tomato,Vijayawada,1507,44.76
2023-09-21,Tomato,Tirupati,1958,50.72
2023-09-21,Tomato,Anantapur,2450,38.82
2023-09-22,Tomato,Guntur,2071,35.39
2023-09-22,Tomato,Vijayawada,2743,59.85
2023-09-22,Tomato,Tirupati,2976,48.82
2023-09-22,Tomato,Anantapur,2624,50.62
2023-09-23,Tomato,Guntur,2080,56.85
2023-09-23,Tomato,Vijayawada,2881,37.87
2023-09-23,Tomato,Tirupati,2200,35.77
2023-09-23,Tomato,Anantapur,1950,52.98
2023-09-24,Tomato,Guntur,2956,53.57
2023-09-24,Tomato,Vijayawada,2099,57.73
2023-09-24,Tomato,Tirupati,1649,42.94
2023-09-24,Tomato,Anantapur,2907,37.66
2023-09-25,Tomato,Guntur,2336,46.03
2023-09-25,Tomato,Vijayawada,2170,45.69
2023-09-25,Tomato,Tirupati,2936,43.2
2023-09-25,Tomato,Anantapur,2335,33.01
2023-09-26,Tomato,Guntur,2193,52.65
2023-09-26,Tomato,Vijayawada,1711,56.08
2023-09-26,Tomato,Tirupati,2328,49.24
2023-09-26,Tomato,Anantapur,2222,41.09
2023-09-27,Tomato,Guntur,1568,58.44
2023-09-27,Tomato,Vijayawada,2319,49.16
2023-09-27,Tomato,Tirupati,1729,30.94
2023-09-27,Tomato,Anantapur,1701,52.63
2023-09-28,Tomato,Guntur,1769,34.18
2023-09-28,Tomato,Vijayawada,2607,56.72
2023-09-28,Tomato,Tirupati,1790,56.35
2023-09-28,Tomato,Anantapur,1985,49.57
2023-09-29,Tomato,Guntur,2620,50.97
2023-09-29,Tomato,Vijayawada,1744,40.36
2023-09-29,Tomato,Tirupati,1890,43.34
2023-09-29,Tomato,Anantapur,2874,50.96
2023-09-30,Tomato,Guntur,2928,32.53
2023-09-30,Tomato,Vijayawada,1673,51.15
2023-09-30,Tomato,Tirupati,2377,50.0
2023-09-30,Tomato,Anantapur,2666,31.37
2023-10-01,Tomato,Guntur,2621,46.2
2023-10-01,Tomato,Vijayawada,2283,53.64
2023-10-01,Tomato,Tirupati,1938,38.39
2023-10-01,Tomato,Anantapur,2147,44.81
2023-10-02,Tomato,Guntur,1846,39.04
2023-10-02,Tomato,Vijayawada,2930,59.7
2023-10-02,Tomato,Tirupati,2422,40.85
2023-10-02,Tomato,Anantapur,1810,52.55
2023-10-03,Tomato,Guntur,2741,56.2
2023-10-03,Tomato,Vijayawada,1744,48.15
2023-10-03,Tomato,Tirupati,1516,36.51
2023-10-03,Tomato,Anantapur,2442,31.15
2023-10-04,Tomato,Guntur,1530,40.19
2023-10-04,Tomato,Vijayawada,2927,57.52
2023-10-04,Tomato,Tirupati,2115,43.64
2023-10-04,Tomato,Anantapur,2336,42.44
2023-10-05,Tomato,Guntur,2391,50.04
2023-10-05,Tomato,Vijayawada,2084,42.49
2023-10-05,Tomato,Tirupati,1517,58.05
2023-10-05,Tomato,Anantapur,2314,43.18
2023-10-06,Tomato,Guntur,2006,33.62
2023-10-06,Tomato,Vijayawada,2926,43.16
2023-10-06,Tomato,Tirupati,2377,59.13
2023-10-06,Tomato,Anantapur,2150,41.87
2023-10-07,Tomato,Guntur,2485,36.21
