date,commodity,market,modal_price,arrivals,rainfall,temperature,humidity
2023-04-10,Paddy,Vijayawada,1460,68,9.65,29.34,83.49
2023-04-10,Paddy,Guntur,1563,58,9.65,29.34,83.49
2023-04-11,Paddy,Guntur,1726,20,19.02,28.92,91.89
2023-04-11,Paddy,Vijayawada,1689,100,19.02,28.92,91.89
2023-04-11,Paddy,Tirupati,1786,106,19.02,28.92,91.89
2023-04-11,Paddy,Anantapur,1485,23,19.02,28.92,91.89
2023-04-12,Paddy,Anantapur,1768,23,1.65,33.49,94.2
2023-04-12,Paddy,Guntur,1847,59,1.65,33.49,94.2
2023-04-12,Paddy,Vijayawada,1459,64,1.65,33.49,94.2
2023-04-12,Paddy,Tirupati,1452,69,1.65,33.49,94.2
2023-04-13,Paddy,Tirupati,1757,53,6.84,23.49,72.6
2023-04-13,Paddy,Anantapur,1569,96,6.84,23.49,72.6
2023-04-13,Paddy,Guntur,1476,104,6.84,23.49,72.6
2023-04-13,Paddy,Vijayawada,1799,66,6.84,23.49,72.6
2023-04-14,Paddy,Guntur,1555,113,14.95,32.44,79.49
2023-04-14,Paddy,Vijayawada,1764,113,14.95,32.44,79.49
2023-04-14,Paddy,Tirupati,1617,29,14.95,32.44,79.49
2023-04-14,Paddy,Anantapur,1626,117,14.95,32.44,79.49
2023-04-15,Paddy,Guntur,1475,85,19.15,25.65,93.97
2023-04-15,Paddy,Vijayawada,1620,70,19.15,25.65,93.97
2023-04-15,Paddy,Tirupati,1745,111,19.15,25.65,93.97
2023-04-15,Paddy,Anantapur,1595,100,19.15,25.65,93.97
2023-04-16,Paddy,Anantapur,1667,69,2.85,20.99,64.33
2023-04-16,Paddy,Tirupati,1567,65,2.85,20.99,64.33
2023-04-16,Paddy,Guntur,1723,110,2.85,20.99,64.33
2023-04-16,Paddy,Vijayawada,1672,49,2.85,20.99,64.33
2023-04-17,Paddy,Guntur,1829,66,12.03,34.25,62.5
2023-04-17,Paddy,Vijayawada,1487,90,12.03,34.25,62.5
2023-04-17,Paddy,Tirupati,1522,79,12.03,34.25,62.5
2023-04-17,Paddy,Anantapur,1494,68,12.03,34.25,62.5
2023-04-18,Paddy,Guntur,1583,94,7.24,23.14,63.56
2023-04-18,Paddy,Vijayawada,1515,88,7.24,23.14,63.56
2023-04-18,Paddy,Tirupati,1673,73,7.24,23.14,63.56
2023-04-18,Paddy,Anantapur,1849,54,7.24,23.14,63.56
2023-04-19,Paddy,Anantapur,1694,72,17.35,22.54,70.32
2023-04-19,Paddy,Tirupati,1607,44,17.35,22.54,70.32
2023-04-19,Paddy,Vijayawada,1767,93,17.35,22.54,70.32
2023-04-19,Paddy,Guntur,1556,93,17.35,22.54,70.32
2023-04-20,Paddy,Guntur,1620,67,7.0,20.8,70.47
2023-04-20,Paddy,Vijayawada,1568,118,7.0,20.8,70.47
2023-04-20,Paddy,Tirupati,1587,114,7.0,20.8,70.47
2023-04-20,Paddy,Anantapur,1600,116,7.0,20.8,70.47
2023-04-21,Paddy,Anantapur,1727,41,3.78,32.13,68.18
2023-04-21,Paddy,Guntur,1484,40,3.78,32.13,68.18
2023-04-21,Paddy,Vijayawada,1478,97,3.78,32.13,68.18
2023-04-21,Paddy,Tirupati,1804,64,3.78,32.13,68.18
2023-04-22,Paddy,Anantapur,1635,34,19.63,29.77,60.32
2023-04-22,Paddy,Tirupati,1563,72,19.63,29.77,60.32
2023-04-22,Paddy,Vijayawada,1598,60,19.63,29.77,60.32
2023-04-22,Paddy,Guntur,1783,26,19.63,29.77,60.32
2023-04-23,Paddy,Anantapur,1791,108,17.8,30.56,73.99
2023-04-23,Paddy,Guntur,1706,29,17.8,30.56,73.99
2023-04-23,Paddy,Vijayawada,1841,104,17.8,30.56,73.99
2023-04-23,Paddy,Tirupati,1643,56,17.8,30.56,73.99
2023-04-24,Paddy,Tirupati,1637,63,17.6,24.58,71.64
2023-04-24,Paddy,Anantapur,1790,33,17.6,24.58,71.64
2023-04-24,Paddy,Guntur,1529,46,17.6,24.58,71.64
2023-04-24,Paddy,Vijayawada,1847,91,17.6,24.58,71.64
2023-04-25,Paddy,Anantapur,1799,78,11.56,26.43,91.12
2023-04-25,Paddy,Tirupati,1563,97,11.56,26.43,91.12
2023-04-25,Paddy,Guntur,1621,94,11.56,26.43,91.12
2023-04-25,Paddy,Vijayawada,1479,101,11.56,26.43,91.12
2023-04-26,Paddy,Guntur,1533,28,19.87,22.43,66.08
2023-04-26,Paddy,Vijayawada,1786,50,19.87,22.43,66.08
2023-04-26,Paddy,Tirupati,1722,71,19.87,22.43,66.08
2023-04-26,Paddy,Anantapur,1662,21,19.87,22.43,66.08
2023-04-27,Paddy,Guntur,1517,96,3.94,27.4,87.14
2023-04-27,Paddy,Vijayawada,1576,54,3.94,27.4,87.14
2023-04-27,Paddy,Tirupati,1761,30,3.94,27.4,87.14
2023-04-27,Paddy,Anantapur,1469,109,3.94,27.4,87.14
2023-04-28,Paddy,Anantapur,1494,44,3.85,25.59,93.57
2023-04-28,Paddy,Tirupati,1832,92,3.85,25.59,93.57
2023-04-28,Paddy,Guntur,1686,69,3.85,25.59,93.57
2023-04-28,Paddy,Vijayawada,1658,79,3.85,25.59,93.57
2023-04-29,Paddy,Anantapur,1840,42,12.64,30.58,93.27
2023-04-29,Paddy,Guntur,1726,111,12.64,30.58,93.27
2023-04-29,Paddy,Vijayawada,1714,46,12.64,30.58,93.27
2023-04-29,Paddy,Tirupati,1509,119,12.64,30.58,93.27
2023-04-30,Paddy,Tirupati,1535,50,5.83,32.7,89.77
2023-04-30,Paddy,Anantapur,1594,118,5.83,32.7,89.77
2023-04-30,Paddy,Guntur,1518,30,5.83,32.7,89.77
2023-04-30,Paddy,Vijayawada,1632,109,5.83,32.7,89.77
2023-05-01,Paddy,Anantapur,1535,66,7.81,23.42,66.6
2023-05-01,Paddy,Tirupati,1597,70,7.81,23.42,66.6
2023-05-01,Paddy,Guntur,1508,20,7.81,23.42,66.6
2023-05-01,Paddy,Vijayawada,1573,107,7.81,23.42,66.6
2023-05-02,Paddy,Guntur,1585,52,15.32,30.76,83.4
2023-05-02,Paddy,Vijayawada,1768,57,15.32,30.76,83.4
2023-05-02,Paddy,Tirupati,1688,38,15.32,30.76,83.4
2023-05-02,Paddy,Anantapur,1796,99,15.32,30.76,83.4
2023-05-03,Paddy,Vijayawada,1620,43,2.3,22.75,61.3
2023-05-03,Paddy,Guntur,1538,32,2.3,22.75,61.3
2023-05-03,Paddy,Tirupati,1816,84,2.3,22.75,61.3
2023-05-03,Paddy,Anantapur,1840,85,2.3,22.75,61.3
2023-05-04,Paddy,Anantapur,1784,93,9.79,31.48,90.4
2023-05-04,Paddy,Tirupati,1481,37,9.79,31.48,90.4
2023-05-04,Paddy,Guntur,1487,47,9.79,31.48,90.4
2023-05-04,Paddy,Vijayawada,1535,105,9.79,31.48,90.4
2023-05-05,Paddy,Guntur,1784,94,16.29,23.78,64.29
2023-05-05,Paddy,Vijayawada,1739,111,16.29,23.78,64.29
2023-05-05,Paddy,Tirupati,1619,103,16.29,23.78,64.29
2023-05-05,Paddy,Anantapur,1627,53,16.29,23.78,64.29
2023-05-06,Paddy,Tirupati,1583,90,15.03,24.96,91.7
2023-05-06,Paddy,Anantapur,1659,117,15.03,24.96,91.7
2023-05-06,Paddy,Vijayawada,1536,82,15.03,24.96,91.7
2023-05-06,Paddy,Guntur,1777,41,15.03,24.96,91.7
2023-05-07,Paddy,Guntur,1804,80,8.87,34.17,72.11
2023-05-07,Paddy,Vijayawada,1685,118,8.87,34.17,72.11
2023-05-07,Paddy,Tirupati,1653,96,8.87,34.17,72.11
2023-05-07,Paddy,Anantapur,1470,97,8.87,34.17,72.11
2023-05-08,Paddy,Anantapur,1658,38,16.48,22.33,75.0
2023-05-08,Paddy,Guntur,1682,64,16.48,22.33,75.0
2023-05-08,Paddy,Vijayawada,1509,74,16.48,22.33,75.0
2023-05-08,Paddy,Tirupati,1823,50,16.48,22.33,75.0
2023-05-09,Paddy,Anantapur,1703,116,19.76,33.14,86.5
2023-05-09,Paddy,Tirupati,1450,31,19.76,33.14,86.5
2023-05-09,Paddy,Guntur,1599,89,19.76,33.14,86.5
2023-05-09,Paddy,Vijayawada,1844,28,19.76,33.14,86.5
2023-05-10,Paddy,Tirupati,1583,75,8.08,31.53,76.25
2023-05-10,Paddy,Guntur,1451,106,8.08,31.53,76.25
2023-05-10,Paddy,Vijayawada,1495,67,8.08,31.53,76.25
2023-05-10,Paddy,Anantapur,1690,78,8.08,31.53,76.25
2023-05-11,Paddy,Anantapur,1790,79,9.6,22.01,82.89
2023-05-11,Paddy,Tirupati,1492,30,9.6,22.01,82.89
2023-05-11,Paddy,Vijayawada,1663,82,9.6,22.01,82.89
2023-05-11,Paddy,Guntur,1552,52,9.6,22.01,82.89
2023-05-12,Paddy,Guntur,1681,108,3.98,34.12,63.42
2023-05-12,Paddy,Vijayawada,1502,36,3.98,34.12,63.42
2023-05-12,Paddy,Tirupati,1601,76,3.98,34.12,63.42
2023-05-12,Paddy,Anantapur,1470,40,3.98,34.12,63.42
2023-05-13,Paddy,Tirupati,1485,50,15.1,24.62,82.18
2023-05-13,Paddy,Anantapur,1694,46,15.1,24.62,82.18
2023-05-13,Paddy,Guntur,1781,34,15.1,24.62,82.18
2023-05-13,Paddy,Vijayawada,1798,79,15.1,24.62,82.18
2023-05-14,Paddy,Guntur,1488,63,3.64,21.73,86.88
2023-05-14,Paddy,Vijayawada,1777,74,3.64,21.73,86.88
2023-05-14,Paddy,Tirupati,1708,101,3.64,21.73,86.88
2023-05-14,Paddy,Anantapur,1623,64,3.64,21.73,86.88
2023-05-15,Paddy,Anantapur,1680,33,2.02,24.73,69.7
2023-05-15,Paddy,Guntur,1456,66,2.02,24.73,69.7
2023-05-15,Paddy,Vijayawada,1559,99,2.02,24.73,69.7
2023-05-15,Paddy,Tirupati,1522,82,2.02,24.73,69.7
2023-05-16,Paddy,Tirupati,1833,49,3.55,25.08,66.27
2023-05-16,Paddy,Anantapur,1680,44,3.55,25.08,66.27
2023-05-16,Paddy,Guntur,1762,91,3.55,25.08,66.27
2023-05-16,Paddy,Vijayawada,1717,42,3.55,25.08,66.27
2023-05-17,Paddy,Tirupati,1747,31,6.08,32.06,71.98
2023-05-17,Paddy,Anantapur,1693,44,6.08,32.06,71.98
2023-05-17,Paddy,Guntur,1608,49,6.08,32.06,71.98
2023-05-17,Paddy,Vijayawada,1806,110,6.08,32.06,71.98
2023-05-18,Paddy,Anantapur,1572,63,19.63,26.62,85.5
2023-05-18,Paddy,Tirupati,1721,87,19.63,26.62,85.5
2023-05-18,Paddy,Guntur,1806,86,19.63,26.62,85.5
2023-05-18,Paddy,Vijayawada,1500,80,19.63,26.62,85.5
2023-05-19,Paddy,Guntur,1672,42,19.06,22.26,82.54
2023-05-19,Paddy,Vijayawada,1544,105,19.06,22.26,82.54
2023-05-19,Paddy,Tirupati,1676,111,19.06,22.26,82.54
2023-05-19,Paddy,Anantapur,1553,108,19.06,22.26,82.54
2023-05-20,Paddy,Guntur,1559,49,2.88,20.66,79.39
2023-05-20,Paddy,Vijayawada,1845,35,2.88,20.66,79.39
2023-05-20,Paddy,Tirupati,1824,117,2.88,20.66,79.39
2023-05-20,Paddy,Anantapur,1714,111,2.88,20.66,79.39
2023-05-21,Paddy,Anantapur,1747,81,15.81,20.57,65.35
2023-05-21,Paddy,Tirupati,1740,27,15.81,20.57,65.35
2023-05-21,Paddy,Guntur,1793,95,15.81,20.57,65.35
2023-05-21,Paddy,Vijayawada,1801,40,15.81,20.57,65.35
2023-05-22,Paddy,Guntur,1835,29,2.53,34.07,93.06
2023-05-22,Paddy,Vijayawada,1668,41,2.53,34.07,93.06
2023-05-22,Paddy,Tirupati,1555,84,2.53,34.07,93.06
2023-05-22,Paddy,Anantapur,1815,89,2.53,34.07,93.06
2023-05-23,Paddy,Guntur,1518,47,5.05,31.29,86.63
2023-05-23,Paddy,Vijayawada,1677,89,5.05,31.29,86.63
2023-05-23,Paddy,Tirupati,1700,37,5.05,31.29,86.63
2023-05-23,Paddy,Anantapur,1676,21,5.05,31.29,86.63
2023-05-24,Paddy,Anantapur,1503,24,6.63,33.93,62.27
2023-05-24,Paddy,Tirupati,1762,39,6.63,33.93,62.27
2023-05-24,Paddy,Guntur,1646,25,6.63,33.93,62.27
2023-05-24,Paddy,Vijayawada,1452,48,6.63,33.93,62.27
2023-05-25,Paddy,Guntur,1736,66,10.44,30.88,61.69
2023-05-25,Paddy,Vijayawada,1845,43,10.44,30.88,61.69
2023-05-25,Paddy,Tirupati,1542,21,10.44,30.88,61.69
2023-05-25,Paddy,Anantapur,1586,113,10.44,30.88,61.69
2023-05-26,Paddy,Anantapur,1456,104,17.12,21.68,63.94
2023-05-26,Paddy,Guntur,1835,61,17.12,21.68,63.94
2023-05-26,Paddy,Vijayawada,1735,62,17.12,21.68,63.94
2023-05-26,Paddy,Tirupati,1641,24,17.12,21.68,63.94
2023-05-27,Paddy,Anantapur,1648,80,6.1,25.54,75.87
2023-05-27,Paddy,Tirupati,1627,108,6.1,25.54,75.87
2023-05-27,Paddy,Guntur,1800,82,6.1,25.54,75.87
2023-05-27,Paddy,Vijayawada,1564,107,6.1,25.54,75.87
2023-05-28,Paddy,Tirupati,1558,80,12.47,25.44,71.09
2023-05-28,Paddy,Guntur,1756,81,12.47,25.44,71.09
2023-05-28,Paddy,Vijayawada,1673,23,12.47,25.44,71.09
2023-05-28,Paddy,Anantapur,1450,22,12.47,25.44,71.09
2023-05-29,Paddy,Anantapur,1467,90,7.79,26.35,69.32
2023-05-29,Paddy,Tirupati,1605,52,7.79,26.35,69.32
2023-05-29,Paddy,Vijayawada,1844,45,7.79,26.35,69.32
2023-05-29,Paddy,Guntur,1758,53,7.79,26.35,69.32
2023-05-30,Paddy,Guntur,1501,29,4.71,20.41,77.68
2023-05-30,Paddy,Vijayawada,1805,83,4.71,20.41,77.68
2023-05-30,Paddy,Tirupati,1802,60,4.71,20.41,77.68
2023-05-30,Paddy,Anantapur,1797,75,4.71,20.41,77.68
2023-05-31,Paddy,Tirupati,1630,57,19.68,29.17,65.8
2023-05-31,Paddy,Anantapur,1482,47,19.68,29.17,65.8
2023-05-31,Paddy,Guntur,1665,93,19.68,29.17,65.8
2023-05-31,Paddy,Vijayawada,1546,93,19.68,29.17,65.8
2023-06-01,Paddy,Guntur,1791,42,11.29,28.61,67.22
2023-06-01,Paddy,Vijayawada,1625,87,11.29,28.61,67.22
2023-06-01,Paddy,Tirupati,1549,35,11.29,28.61,67.22
2023-06-01,Paddy,Anantapur,1687,70,11.29,28.61,67.22
2023-06-02,Paddy,Anantapur,1599,43,11.41,28.09,72.82
2023-06-02,Paddy,Guntur,1497,82,11.41,28.09,72.82
2023-06-02,Paddy,Vijayawada,1571,32,11.41,28.09,72.82
2023-06-02,Paddy,Tirupati,1803,34,11.41,28.09,72.82
2023-06-03,Paddy,Tirupati,1576,110,11.73,21.27,60.46
2023-06-03,Paddy,Anantapur,1593,70,11.73,21.27,60.46
2023-06-03,Paddy,Guntur,1554,50,11.73,21.27,60.46
2023-06-03,Paddy,Vijayawada,1612,93,11.73,21.27,60.46
2023-06-04,Paddy,Guntur,1634,21,8.46,20.75,84.8
2023-06-04,Paddy,Vijayawada,1599,48,8.46,20.75,84.8
2023-06-04,Paddy,Tirupati,1767,85,8.46,20.75,84.8
2023-06-04,Paddy,Anantapur,1575,30,8.46,20.75,84.8
2023-06-05,Paddy,Guntur,1728,29,14.53,22.25,92.3
2023-06-05,Paddy,Vijayawada,1453,86,14.53,22.25,92.3
2023-06-05,Paddy,Tirupati,1531,88,14.53,22.25,92.3
2023-06-05,Paddy,Anantapur,1613,30,14.53,22.25,92.3
2023-06-06,Paddy,Anantapur,1848,91,12.1,25.61,71.58
2023-06-06,Paddy,Tirupati,1484,79,12.1,25.61,71.58
2023-06-06,Paddy,Guntur,1809,80,12.1,25.61,71.58
2023-06-06,Paddy,Vijayawada,1658,104,12.1,25.61,71.58
2023-06-07,Paddy,Guntur,1846,115,18.45,28.08,88.65
2023-06-07,Paddy,Vijayawada,1700,29,18.45,28.08,88.65
2023-06-07,Paddy,Tirupati,1702,113,18.45,28.08,88.65
2023-06-07,Paddy,Anantapur,1772,47,18.45,28.08,88.65
2023-06-08,Paddy,Tirupati,1499,89,16.05,28.12,75.74
2023-06-08,Paddy,Guntur,1660,94,16.05,28.12,75.74
2023-06-08,Paddy,Vijayawada,1515,34,16.05,28.12,75.74
2023-06-08,Paddy,Anantapur,1814,49,16.05,28.12,75.74
2023-06-09,Paddy,Anantapur,1468,42,1.75,32.04,90.13
2023-06-09,Paddy,Tirupati,1720,35,1.75,32.04,90.13
2023-06-09,Paddy,Vijayawada,1820,115,1.75,32.04,90.13
2023-06-09,Paddy,Guntur,1615,45,1.75,32.04,90.13
2023-06-10,Paddy,Guntur,1533,97,6.28,21.6,70.44
2023-06-10,Paddy,Vijayawada,1465,114,6.28,21.6,70.44
2023-06-10,Paddy,Tirupati,1818,25,6.28,21.6,70.44
2023-06-10,Paddy,Anantapur,1541,87,6.28,21.6,70.44
2023-06-11,Paddy,Guntur,1774,62,5.16,32.95,63.9
2023-06-11,Paddy,Vijayawada,1531,74,5.16,32.95,63.9
2023-06-11,Paddy,Tirupati,1757,79,5.16,32.95,63.9
2023-06-11,Paddy,Anantapur,1830,52,5.16,32.95,63.9
2023-06-12,Paddy,Anantapur,1517,29,19.64,20.64,67.02
2023-06-12,Paddy,Tirupati,1592,24,19.64,20.64,67.02
2023-06-12,Paddy,Guntur,1666,64,19.64,20.64,67.02
2023-06-12,Paddy,Vijayawada,1618,25,19.64,20.64,67.02
2023-06-13,Paddy,Guntur,1747,28,3.96,21.13,64.21
2023-06-13,Paddy,Vijayawada,1661,61,3.96,21.13,64.21
2023-06-13,Paddy,Tirupati,1459,54,3.96,21.13,64.21
2023-06-13,Paddy,Anantapur,1776,56,3.96,21.13,64.21
2023-06-14,Paddy,Guntur,1716,39,4.36,31.07,70.35
2023-06-14,Paddy,Vijayawada,1749,117,4.36,31.07,70.35
2023-06-14,Paddy,Tirupati,1606,20,4.36,31.07,70.35
2023-06-14,Paddy,Anantapur,1595,26,4.36,31.07,70.35
2023-06-15,Paddy,Anantapur,1632,63,14.66,28.85,85.71
2023-06-15,Paddy,Tirupati,1452,104,14.66,28.85,85.71
2023-06-15,Paddy,Guntur,1583,117,14.66,28.85,85.71
2023-06-15,Paddy,Vijayawada,1549,102,14.66,28.85,85.71
2023-06-16,Paddy,Guntur,1820,32,10.91,28.6,75.33
2023-06-16,Paddy,Vijayawada,1781,100,10.91,28.6,75.33
2023-06-16,Paddy,Tirupati,1661,71,10.91,28.6,75.33
2023-06-16,Paddy,Anantapur,1743,83,10.91,28.6,75.33
2023-06-17,Paddy,Anantapur,1475,84,11.72,32.2,73.0
2023-06-17,Paddy,Guntur,1522,46,11.72,32.2,73.0
2023-06-17,Paddy,Vijayawada,1621,83,11.72,32.2,73.0
2023-06-17,Paddy,Tirupati,1783,40,11.72,32.2,73.0
2023-06-18,Paddy,Anantapur,1708,36,6.4,32.97,83.94
2023-06-18,Paddy,Tirupati,1455,42,6.4,32.97,83.94
2023-06-18,Paddy,Guntur,1722,99,6.4,32.97,83.94
2023-06-18,Paddy,Vijayawada,1831,42,6.4,32.97,83.94
2023-06-19,Paddy,Tirupati,1517,35,4.34,32.75,87.81
2023-06-19,Paddy,Guntur,1548,101,4.34,32.75,87.81
2023-06-19,Paddy,Vijayawada,1757,103,4.34,32.75,87.81
2023-06-19,Paddy,Anantapur,1621,22,4.34,32.75,87.81
2023-06-20,Paddy,Anantapur,1474,103,17.5,31.06,61.1
2023-06-20,Paddy,Tirupati,1775,70,17.5,31.06,61.1
2023-06-20,Paddy,Vijayawada,1653,27,17.5,31.06,61.1
2023-06-20,Paddy,Guntur,1706,84,17.5,31.06,61.1
2023-06-21,Paddy,Guntur,1671,58,17.14,31.83,86.85
2023-06-21,Paddy,Vijayawada,1746,98,17.14,31.83,86.85
2023-06-21,Paddy,Tirupati,1815,106,17.14,31.83,86.85
2023-06-21,Paddy,Anantapur,1694,104,17.14,31.83,86.85
2023-06-22,Paddy,Tirupati,1592,78,0.73,21.1,86.63
2023-06-22,Paddy,Anantapur,1683,71,0.73,21.1,86.63
2023-06-22,Paddy,Guntur,1564,42,0.73,21.1,86.63
2023-06-22,Paddy,Vijayawada,1849,76,0.73,21.1,86.63
2023-06-23,Paddy,Guntur,1792,85,18.71,28.21,72.0
2023-06-23,Paddy,Vijayawada,1736,43,18.71,28.21,72.0
2023-06-23,Paddy,Tirupati,1535,55,18.71,28.21,72.0
2023-06-23,Paddy,Anantapur,1774,77,18.71,28.21,72.0
2023-06-24,Paddy,Anantapur,1807,54,17.92,21.06,91.96
2023-06-24,Paddy,Guntur,1665,110,17.92,21.06,91.96
2023-06-24,Paddy,Vijayawada,1477,113,17.92,21.06,91.96
2023-06-24,Paddy,Tirupati,1633,111,17.92,21.06,91.96
2023-06-25,Paddy,Tirupati,1826,112,11.86,26.03,66.06
2023-06-25,Paddy,Anantapur,1523,106,11.86,26.03,66.06
2023-06-25,Paddy,Guntur,1720,37,11.86,26.03,66.06
2023-06-25,Paddy,Vijayawada,1773,42,11.86,26.03,66.06
2023-06-26,Paddy,Guntur,1636,112,19.18,33.4,61.23
2023-06-26,Paddy,Vijayawada,1711,65,19.18,33.4,61.23
2023-06-26,Paddy,Tirupati,1669,90,19.18,33.4,61.23
2023-06-26,Paddy,Anantapur,1536,59,19.18,33.4,61.23
2023-06-27,Paddy,Guntur,1824,40,10.49,21.56,60.8
2023-06-27,Paddy,Vijayawada,1557,37,10.49,21.56,60.8
2023-06-27,Paddy,Tirupati,1601,93,10.49,21.56,60.8
2023-06-27,Paddy,Anantapur,1654,62,10.49,21.56,60.8
2023-06-28,Paddy,Anantapur,1829,59,18.99,33.56,74.55
2023-06-28,Paddy,Tirupati,1597,94,18.99,33.56,74.55
2023-06-28,Paddy,Vijayawada,1687,118,18.99,33.56,74.55
2023-06-28,Paddy,Guntur,1604,25,18.99,33.56,74.55
2023-06-29,Paddy,Guntur,1665,27,0.45,23.87,79.82
2023-06-29,Paddy,Vijayawada,1656,25,0.45,23.87,79.82
2023-06-29,Paddy,Tirupati,1470,95,0.45,23.87,79.82
2023-06-29,Paddy,Anantapur,1607,74,0.45,23.87,79.82
2023-06-30,Paddy,Anantapur,1656,100,5.57,21.7,63.83
2023-06-30,Paddy,Guntur,1656,92,5.57,21.7,63.83
2023-06-30,Paddy,Vijayawada,1730,60,5.57,21.7,63.83
2023-06-30,Paddy,Tirupati,1760,104,5.57,21.7,63.83
2023-07-01,Paddy,Vijayawada,1580,105,11.53,29.75,90.5
2023-07-01,Paddy,Tirupati,1494,119,11.53,29.75,90.5
2023-07-01,Paddy,Guntur,1655,93,11.53,29.75,90.5
2023-07-01,Paddy,Anantapur,1623,80,11.53,29.75,90.5
2023-07-02,Paddy,Anantapur,1754,80,5.76,34.01,87.78
2023-07-02,Paddy,Tirupati,1581,63,5.76,34.01,87.78
2023-07-02,Paddy,Vijayawada,1499,117,5.76,34.01,87.78
2023-07-02,Paddy,Guntur,1471,74,5.76,34.01,87.78
2023-07-03,Paddy,Guntur,1487,106,12.72,32.73,74.09
2023-07-03,Paddy,Vijayawada,1786,91,12.72,32.73,74.09
2023-07-03,Paddy,Tirupati,1696,102,12.72,32.73,74.09
2023-07-03,Paddy,Anantapur,1664,97,12.72,32.73,74.09
2023-07-04,Paddy,Guntur,1521,26,7.58,23.42,86.47
2023-07-04,Paddy,Vijayawada,1555,112,7.58,23.42,86.47
2023-07-04,Paddy,Tirupati,1604,61,7.58,23.42,86.47
2023-07-04,Paddy,Anantapur,1460,58,7.58,23.42,86.47
2023-07-05,Paddy,Anantapur,1557,63,11.82,23.17,76.13
2023-07-05,Paddy,Tirupati,1825,111,11.82,23.17,76.13
2023-07-05,Paddy,Guntur,1603,99,11.82,23.17,76.13
2023-07-05,Paddy,Vijayawada,1708,36,11.82,23.17,76.13
2023-07-06,Paddy,Guntur,1537,27,14.26,29.07,65.36
2023-07-06,Paddy,Vijayawada,1610,92,14.26,29.07,65.36
2023-07-06,Paddy,Tirupati,1763,37,14.26,29.07,65.36
2023-07-06,Paddy,Anantapur,1820,44,14.26,29.07,65.36
2023-07-07,Paddy,Guntur,1671,54,2.02,30.5,73.04
2023-07-07,Paddy,Vijayawada,1647,30,2.02,30.5,73.04
2023-07-07,Paddy,Tirupati,1788,115,2.02,30.5,73.04
2023-07-07,Paddy,Anantapur,1748,89,2.02,30.5,73.04
2023-07-08,Paddy,Anantapur,1451,54,10.41,20.5,77.69
2023-07-08,Paddy,Tirupati,1747,102,10.41,20.5,77.69
2023-07-08,Paddy,Guntur,1731,53,10.41,20.5,77.69
2023-07-08,Paddy,Vijayawada,1617,114,10.41,20.5,77.69
2023-07-09,Paddy,Guntur,1714,101,2.76,32.94,75.83
2023-07-09,Paddy,Vijayawada,1824,43,2.76,32.94,75.83
2023-07-09,Paddy,Tirupati,1712,98,2.76,32.94,75.83
2023-07-09,Paddy,Anantapur,1698,118,2.76,32.94,75.83
2023-07-10,Paddy,Anantapur,1828,61,13.95,24.22,70.37
2023-07-10,Paddy,Guntur,1483,99,13.95,24.22,70.37
2023-07-10,Paddy,Vijayawada,1807,33,13.95,24.22,70.37
2023-07-10,Paddy,Tirupati,1521,62,13.95,24.22,70.37
2023-07-11,Paddy,Anantapur,1703,23,7.78,29.66,92.21
2023-07-11,Paddy,Tirupati,1621,64,7.78,29.66,92.21
2023-07-11,Paddy,Guntur,1692,52,7.78,29.66,92.21
2023-07-11,Paddy,Vijayawada,1809,37,7.78,29.66,92.21
2023-07-12,Paddy,Tirupati,1689,43,0.93,33.77,81.95
2023-07-12,Paddy,Guntur,1709,81,0.93,33.77,81.95
2023-07-12,Paddy,Vijayawada,1679,86,0.93,33.77,81.95
2023-07-12,Paddy,Anantapur,1589,45,0.93,33.77,81.95
2023-07-13,Paddy,Anantapur,1486,74,18.62,33.24,89.7
2023-07-13,Paddy,Tirupati,1529,31,18.62,33.24,89.7
2023-07-13,Paddy,Vijayawada,1590,51,18.62,33.24,89.7
2023-07-13,Paddy,Guntur,1847,104,18.62,33.24,89.7
2023-07-14,Paddy,Guntur,1601,52,19.87,21.07,66.88
2023-07-14,Paddy,Vijayawada,1480,105,19.87,21.07,66.88
2023-07-14,Paddy,Tirupati,1514,116,19.87,21.07,66.88
2023-07-14,Paddy,Anantapur,1489,42,19.87,21.07,66.88
2023-07-15,Paddy,Tirupati,1479,57,8.06,31.42,89.37
2023-07-15,Paddy,Anantapur,1528,93,8.06,31.42,89.37
2023-07-15,Paddy,Guntur,1502,119,8.06,31.42,89.37
2023-07-15,Paddy,Vijayawada,1619,76,8.06,31.42,89.37
2023-07-16,Paddy,Guntur,1841,112,19.29,28.02,77.5
2023-07-16,Paddy,Vijayawada,1725,82,19.29,28.02,77.5
2023-07-16,Paddy,Tirupati,1535,50,19.29,28.02,77.5
2023-07-16,Paddy,Anantapur,1792,61,19.29,28.02,77.5
2023-07-17,Paddy,Anantapur,1682,59,16.83,31.6,80.85
2023-07-17,Paddy,Guntur,1806,92,16.83,31.6,80.85
2023-07-17,Paddy,Vijayawada,1699,66,16.83,31.6,80.85
2023-07-17,Paddy,Tirupati,1550,116,16.83,31.6,80.85
2023-07-18,Paddy,Tirupati,1472,117,16.01,22.87,82.67
2023-07-18,Paddy,Anantapur,1521,103,16.01,22.87,82.67
2023-07-18,Paddy,Guntur,1602,110,16.01,22.87,82.67
2023-07-18,Paddy,Vijayawada,1461,61,16.01,22.87,82.67
2023-07-19,Paddy,Guntur,1650,55,16.72,30.81,84.42
