date,commodity,market,modal_price,arrivals
2023-06-01,Paddy,Anantapur,1687,70
2023-06-02,Paddy,Guntur,1497,82
2023-06-02,Paddy,Vijayawada,1571,32
2023-06-02,Paddy,Tirupati,1803,34
2023-06-02,Paddy,Anantapur,1599,43
2023-06-03,Paddy,Guntur,1554,50
2023-06-03,Paddy,Vijayawada,1612,93
2023-06-03,Paddy,Tirupati,1576,110
2023-06-03,Paddy,Anantapur,1593,70
2023-06-04,Paddy,Guntur,1634,21
2023-06-04,Paddy,Vijayawada,1599,48
2023-06-04,Paddy,Tirupati,1767,85
2023-06-04,Paddy,Anantapur,1575,30
2023-06-05,Paddy,Guntur,1728,29
2023-06-05,Paddy,Vijayawada,1453,86
2023-06-05,Paddy,Tirupati,1531,88
2023-06-05,Paddy,Anantapur,1613,30
2023-06-06,Paddy,Guntur,1809,80
2023-06-06,Paddy,Vijayawada,1658,104
2023-06-06,Paddy,Tirupati,1484,79
2023-06-06,Paddy,Anantapur,1848,91
2023-06-07,Paddy,Guntur,1846,115
2023-06-07,Paddy,Vijayawada,1700,29
2023-06-07,Paddy,Tirupati,1702,113
2023-06-07,Paddy,Anantapur,1772,47
2023-06-08,Paddy,Guntur,1660,94
2023-06-08,Paddy,Vijayawada,1515,34
2023-06-08,Paddy,Tirupati,1499,89
2023-06-08,Paddy,Anantapur,1814,49
2023-06-09,Paddy,Guntur,1615,45
2023-06-09,Paddy,Vijayawada,1820,115
2023-06-09,Paddy,Tirupati,1720,35
2023-06-09,Paddy,Anantapur,1468,42
2023-06-10,Paddy,Guntur,1533,97
2023-06-10,Paddy,Vijayawada,1465,114
2023-06-10,Paddy,Tirupati,1818,25
2023-06-10,Paddy,Anantapur,1541,87
2023-06-11,Paddy,Guntur,1774,62
2023-06-11,Paddy,Vijayawada,1531,74
2023-06-11,Paddy,Tirupati,1757,79
2023-06-11,Paddy,Anantapur,1830,52
2023-06-12,Paddy,Guntur,1666,64
2023-06-12,Paddy,Vijayawada,1618,25
2023-06-12,Paddy,Tirupati,1592,24
2023-06-12,Paddy,Anantapur,1517,29
2023-06-13,Paddy,Guntur,1747,28
2023-06-13,Paddy,Vijayawada,1661,61
2023-06-13,Paddy,Tirupati,1459,54
2023-06-13,Paddy,Anantapur,1776,56
2023-06-14,Paddy,Guntur,1716,39
2023-06-14,Paddy,Vijayawada,1749,117
2023-06-14,Paddy,Tirupati,1606,20
2023-06-14,Paddy,Anantapur,1595,26
2023-06-15,Paddy,Guntur,1583,117
2023-06-15,Paddy,Vijayawada,1549,102
2023-06-15,Paddy,Tirupati,1452,104
2023-06-15,Paddy,Anantapur,1632,63
2023-06-16,Paddy,Guntur,1820,32
2023-06-16,Paddy,Vijayawada,1781,100
2023-06-16,Paddy,Tirupati,1661,71
2023-06-16,Paddy,Anantapur,1743,83
2023-06-17,Paddy,Guntur,1522,46
2023-06-17,Paddy,Vijayawada,1621,83
2023-06-17,Paddy,Tirupati,1783,40
2023-06-17,Paddy,Anantapur,1475,84
2023-06-18,Paddy,Guntur,1722,99
2023-06-18,Paddy,Vijayawada,1831,42
2023-06-18,Paddy,Tirupati,1455,42
2023-06-18,Paddy,Anantapur,1708,36
2023-06-19,Paddy,Guntur,1548,101
2023-06-19,Paddy,Vijayawada,1757,103
2023-06-19,Paddy,Tirupati,1517,35
2023-06-19,Paddy,Anantapur,1621,22
2023-06-20,Paddy,Guntur,1706,84
2023-06-20,Paddy,Vijayawada,1653,27
2023-06-20,Paddy,Tirupati,1775,70
2023-06-20,Paddy,Anantapur,1474,103
2023-06-21,Paddy,Guntur,1671,58
2023-06-21,Paddy,Vijayawada,1746,98
2023-06-21,Paddy,Tirupati,1815,106
2023-06-21,Paddy,Anantapur,1694,104
2023-06-22,Paddy,Guntur,1564,42
2023-06-22,Paddy,Vijayawada,1849,76
2023-06-22,Paddy,Tirupati,1592,78
2023-06-22,Paddy,Anantapur,1683,71
2023-06-23,Paddy,Guntur,1792,85
2023-06-23,Paddy,Vijayawada,1736,43
2023-06-23,Paddy,Tirupati,1535,55
2023-06-23,Paddy,Anantapur,1774,77
2023-06-24,Paddy,Guntur,1665,110
2023-06-24,Paddy,Vijayawada,1477,113
2023-06-24,Paddy,Tirupati,1633,111
2023-06-24,Paddy,Anantapur,1807,54
2023-06-25,Paddy,Guntur,1720,37
2023-06-25,Paddy,Vijayawada,1773,42
2023-06-25,Paddy,Tirupati,1826,112
2023-06-25,Paddy,Anantapur,1523,106
2023-06-26,Paddy,Guntur,1636,112
2023-06-26,Paddy,Vijayawada,1711,65
2023-06-26,Paddy,Tirupati,1669,90
2023-06-26,Paddy,Anantapur,1536,59
2023-06-27,Paddy,Guntur,1824,40
2023-06-27,Paddy,Vijayawada,1557,37
2023-06-27,Paddy,Tirupati,1601,93
2023-06-27,Paddy,Anantapur,1654,62
2023-06-28,Paddy,Guntur,1604,25
2023-06-28,Paddy,Vijayawada,1687,118
2023-06-28,Paddy,Tirupati,1597,94
2023-06-28,Paddy,Anantapur,1829,59
2023-06-29,Paddy,Guntur,1665,27
2023-06-29,Paddy,Vijayawada,1656,25
2023-06-29,Paddy,Tirupati,1470,95
2023-06-29,Paddy,Anantapur,1607,74
2023-06-30,Paddy,Guntur,1656,92
2023-06-30,Paddy,Vijayawada,1730,60
2023-06-30,Paddy,Tirupati,1760,104
2023-06-30,Paddy,Anantapur,1656,100
2023-07-01,Paddy,Guntur,1655,93
2023-07-01,Paddy,Vijayawada,1580,105
2023-07-01,Paddy,Tirupati,1494,119
2023-07-01,Paddy,Anantapur,1623,80
2023-07-02,Paddy,Guntur,1471,74
2023-07-02,Paddy,Vijayawada,1499,117
2023-07-02,Paddy,Tirupati,1581,63
2023-07-02,Paddy,Anantapur,1754,80
2023-07-03,Paddy,Guntur,1487,106
2023-07-03,Paddy,Vijayawada,1786,91
2023-07-03,Paddy,Tirupati,1696,102
2023-07-03,Paddy,Anantapur,1664,97
2023-07-04,Paddy,Guntur,1521,26
2023-07-04,Paddy,Vijayawada,1555,112
2023-07-04,Paddy,Tirupati,1604,61
2023-07-04,Paddy,Anantapur,1460,58
2023-07-05,Paddy,Guntur,1603,99
2023-07-05,Paddy,Vijayawada,1708,36
2023-07-05,Paddy,Tirupati,1825,111
2023-07-05,Paddy,Anantapur,1557,63
2023-07-06,Paddy,Guntur,1537,27
2023-07-06,Paddy,Vijayawada,1610,92
2023-07-06,Paddy,Tirupati,1763,37
2023-07-06,Paddy,Anantapur,1820,44
2023-07-07,Paddy,Guntur,1671,54
2023-07-07,Paddy,Vijayawada,1647,30
2023-07-07,Paddy,Tirupati,1788,115
2023-07-07,Paddy,Anantapur,1748,89
2023-07-08,Paddy,Guntur,1731,53
2023-07-08,Paddy,Vijayawada,1617,114
2023-07-08,Paddy,Tirupati,1747,102
2023-07-08,Paddy,Anantapur,1451,54
2023-07-09,Paddy,Guntur,1714,101
2023-07-09,Paddy,Vijayawada,1824,43
2023-07-09,Paddy,Tirupati,1712,98
2023-07-09,Paddy,Anantapur,1698,118
2023-07-10,Paddy,Guntur,1483,99
2023-07-10,Paddy,Vijayawada,1807,33
2023-07-10,Paddy,Tirupati,1521,62
2023-07-10,Paddy,Anantapur,1828,61
2023-07-11,Paddy,Guntur,1692,52
2023-07-11,Paddy,Vijayawada,1809,37
2023-07-11,Paddy,Tirupati,1621,64
2023-07-11,Paddy,Anantapur,1703,23
2023-07-12,Paddy,Guntur,1709,81
2023-07-12,Paddy,Vijayawada,1679,86
2023-07-12,Paddy,Tirupati,1689,43
2023-07-12,Paddy,Anantapur,1589,45
2023-07-13,Paddy,Guntur,1847,104
2023-07-13,Paddy,Vijayawada,1590,51
2023-07-13,Paddy,Tirupati,1529,31
2023-07-13,Paddy,Anantapur,1486,74
2023-07-14,Paddy,Guntur,1601,52
2023-07-14,Paddy,Vijayawada,1480,105
2023-07-14,Paddy,Tirupati,1514,116
2023-07-14,Paddy,Anantapur,1489,42
2023-07-15,Paddy,Guntur,1502,119
2023-07-15,Paddy,Vijayawada,1619,76
2023-07-15,Paddy,Tirupati,1479,57
2023-07-15,Paddy,Anantapur,1528,93
2023-07-16,Paddy,Guntur,1841,112
2023-07-16,Paddy,Vijayawada,1725,82
2023-07-16,Paddy,Tirupati,1535,50
2023-07-16,Paddy,Anantapur,1792,61
2023-07-17,Paddy,Guntur,1806,92
2023-07-17,Paddy,Vijayawada,1699,66
2023-07-17,Paddy,Tirupati,1550,116
2023-07-17,Paddy,Anantapur,1682,59
2023-07-18,Paddy,Guntur,1602,110
2023-07-18,Paddy,Vijayawada,1461,61
2023-07-18,Paddy,Tirupati,1472,117
2023-07-18,Paddy,Anantapur,1521,103
2023-07-19,Paddy,Guntur,1650,55
2023-07-19,Paddy,Vijayawada,1713,20
2023-07-19,Paddy,Tirupati,1621,43
2023-07-19,Paddy,Anantapur,1550,95
2023-07-20,Paddy,Guntur,1703,80
2023-07-20,Paddy,Vijayawada,1628,95
2023-07-20,Paddy,Tirupati,1532,97
2023-07-20,Paddy,Anantapur,1463,95
2023-07-21,Paddy,Guntur,1595,90
2023-07-21,Paddy,Vijayawada,1806,35
2023-07-21,Paddy,Tirupati,1755,64
2023-07-21,Paddy,Anantapur,1501,48
2023-07-22,Paddy,Guntur,1574,29
2023-07-22,Paddy,Vijayawada,1842,85
2023-07-22,Paddy,Tirupati,1528,55
2023-07-22,Paddy,Anantapur,1557,82
2023-07-23,Paddy,Guntur,1807,111
2023-07-23,Paddy,Vijayawada,1784,52
2023-07-23,Paddy,Tirupati,1788,113
2023-07-23,Paddy,Anantapur,1605,36
2023-07-24,Paddy,Guntur,1600,61
2023-07-24,Paddy,Vijayawada,1688,68
2023-07-24,Paddy,Tirupati,1661,66
2023-07-24,Paddy,Anantapur,1681,105
2023-07-25,Paddy,Guntur,1646,50
2023-07-25,Paddy,Vijayawada,1656,101
2023-07-25,Paddy,Tirupati,1758,117
2023-07-25,Paddy,Anantapur,1725,47
2023-07-26,Paddy,Guntur,1651,62
2023-07-26,Paddy,Vijayawada,1697,27
2023-07-26,Paddy,Tirupati,1503,72
2023-07-26,Paddy,Anantapur,1570,83
2023-07-27,Paddy,Guntur,1492,92
2023-07-27,Paddy,Vijayawada,1674,59
2023-07-27,Paddy,Tirupati,1798,51
2023-07-27,Paddy,Anantapur,1576,114
2023-07-28,Paddy,Guntur,1509,36
2023-07-28,Paddy,Vijayawada,1645,115
2023-07-28,Paddy,Tirupati,1631,58
2023-07-28,Paddy,Anantapur,1779,119
2023-07-29,Paddy,Guntur,1790,44
2023-07-29,Paddy,Vijayawada,1460,25
2023-07-29,Paddy,Tirupati,1514,102
2023-07-29,Paddy,Anantapur,1599,36
2023-07-30,Paddy,Guntur,1553,47
2023-07-30,Paddy,Vijayawada,1701,106
2023-07-30,Paddy,Tirupati,1834,84
2023-07-30,Paddy,Anantapur,1832,28
2023-07-31,Paddy,Guntur,1639,116
2023-07-31,Paddy,Vijayawada,1787,51
2023-07-31,Paddy,Tirupati,1762,54
2023-07-31,Paddy,Anantapur,1679,86
2023-08-01,Paddy,Guntur,1558,42
2023-08-01,Paddy,Vijayawada,1678,111
2023-08-01,Paddy,Tirupati,1710,118
2023-08-01,Paddy,Anantapur,1504,83
2023-08-02,Paddy,Guntur,1504,64
2023-08-02,Paddy,Vijayawada,1468,110
2023-08-02,Paddy,Tirupati,1773,63
2023-08-02,Paddy,Anantapur,1763,100
2023-08-03,Paddy,Guntur,1579,54
2023-08-03,Paddy,Vijayawada,1675,52
2023-08-03,Paddy,Tirupati,1705,101
2023-08-03,Paddy,Anantapur,1776,102
2023-08-04,Paddy,Guntur,1587,95
2023-08-04,Paddy,Vijayawada,1678,86
2023-08-04,Paddy,Tirupati,1573,117
2023-08-04,Paddy,Anantapur,1759,57
2023-08-05,Paddy,Guntur,1513,112
2023-08-05,Paddy,Vijayawada,1738,41
2023-08-05,Paddy,Tirupati,1570,94
2023-08-05,Paddy,Anantapur,1564,45
2023-08-06,Paddy,Guntur,1745,96
2023-08-06,Paddy,Vijayawada,1546,50
2023-08-06,Paddy,Tirupati,1623,77
2023-08-06,Paddy,Anantapur,1545,102
2023-08-07,Paddy,Guntur,1522,62
2023-08-07,Paddy,Vijayawada,1542,84
2023-08-07,Paddy,Tirupati,1613,74
2023-08-07,Paddy,Anantapur,1844,96
2023-08-08,Paddy,Guntur,1654,25
2023-08-08,Paddy,Vijayawada,1496,62
2023-08-08,Paddy,Tirupati,1544,97
2023-08-08,Paddy,Anantapur,1701,97
2023-08-09,Paddy,Guntur,1584,59
2023-08-09,Paddy,Vijayawada,1828,22
2023-08-09,Paddy,Tirupati,1849,25
2023-08-09,Paddy,Anantapur,1714,106
2023-08-10,Paddy,Guntur,1555,118
2023-08-10,Paddy,Vijayawada,1558,88
2023-08-10,Paddy,Tirupati,1639,116
2023-08-10,Paddy,Anantapur,1749,32
2023-08-11,Paddy,Guntur,1633,99
2023-08-11,Paddy,Vijayawada,1607,62
2023-08-11,Paddy,Tirupati,1679,79
2023-08-11,Paddy,Anantapur,1645,40
2023-08-12,Paddy,Guntur,1735,21
2023-08-12,Paddy,Vijayawada,1491,77
2023-08-12,Paddy,Tirupati,1651,115
2023-08-12,Paddy,Anantapur,1716,90
2023-08-13,Paddy,Guntur,1718,58
2023-08-13,Paddy,Vijayawada,1765,36
2023-08-13,Paddy,Tirupati,1509,100
2023-08-13,Paddy,Anantapur,1518,34
2023-08-14,Paddy,Guntur,1549,39
2023-08-14,Paddy,Vijayawada,1601,29
2023-08-14,Paddy,Tirupati,1628,92
2023-08-14,Paddy,Anantapur,1515,76
2023-08-15,Paddy,Guntur,1834,104
2023-08-15,Paddy,Vijayawada,1712,97
2023-08-15,Paddy,Tirupati,1489,79
2023-08-15,Paddy,Anantapur,1505,85
2023-08-16,Paddy,Guntur,1592,101
2023-08-16,Paddy,Vijayawada,1568,51
2023-08-16,Paddy,Tirupati,1747,65
2023-08-16,Paddy,Anantapur,1578,83
2023-08-17,Paddy,Guntur,1594,64
2023-08-17,Paddy,Vijayawada,1795,106
2023-08-17,Paddy,Tirupati,1528,84
2023-08-17,Paddy,Anantapur,1497,28
2023-08-18,Paddy,Guntur,1592,26
2023-08-18,Paddy,Vijayawada,1799,41
2023-08-18,Paddy,Tirupati,1529,44
2023-08-18,Paddy,Anantapur,1495,24
2023-08-19,Paddy,Guntur,1514,25
2023-08-19,Paddy,Vijayawada,1665,54
2023-08-19,Paddy,Tirupati,1676,34
2023-08-19,Paddy,Anantapur,1558,112
2023-08-20,Paddy,Guntur,1468,52
2023-08-20,Paddy,Vijayawada,1841,38
2023-08-20,Paddy,Tirupati,1460,78
2023-08-20,Paddy,Anantapur,1744,112
2023-08-21,Paddy,Guntur,1664,82
2023-08-21,Paddy,Vijayawada,1576,106
2023-08-21,Paddy,Tirupati,1806,77
2023-08-21,Paddy,Anantapur,1582,30
2023-08-22,Paddy,Guntur,1466,107
2023-08-22,Paddy,Vijayawada,1540,21
2023-08-22,Paddy,Tirupati,1496,39
2023-08-22,Paddy,Anantapur,1534,31
2023-08-23,Paddy,Guntur,1457,97
2023-08-23,Paddy,Vijayawada,1674,99
2023-08-23,Paddy,Tirupati,1703,114
2023-08-23,Paddy,Anantapur,1594,50
2023-08-24,Paddy,Guntur,1556,43
2023-08-24,Paddy,Vijayawada,1671,68
2023-08-24,Paddy,Tirupati,1710,41
2023-08-24,Paddy,Anantapur,1533,107
2023-08-25,Paddy,Guntur,1828,59
2023-08-25,Paddy,Vijayawada,1843,64
2023-08-25,Paddy,Tirupati,1584,119
2023-08-25,Paddy,Anantapur,1787,29
2023-08-26,Paddy,Guntur,1797,27
2023-08-26,Paddy,Vijayawada,1565,26
2023-08-26,Paddy,Tirupati,1564,97
2023-08-26,Paddy,Anantapur,1801,39
2023-08-27,Paddy,Guntur,1491,92
2023-08-27,Paddy,Vijayawada,1645,28
2023-08-27,Paddy,Tirupati,1749,78
2023-08-27,Paddy,Anantapur,1824,97
2023-08-28,Paddy,Guntur,1721,48
2023-08-28,Paddy,Vijayawada,1464,69
2023-08-28,Paddy,Tirupati,1587,49
2023-08-28,Paddy,Anantapur,1504,32
2023-08-29,Paddy,Guntur,1778,39
2023-08-29,Paddy,Vijayawada,1644,101
2023-08-29,Paddy,Tirupati,1508,90
2023-08-29,Paddy,Anantapur,1480,35
2023-08-30,Paddy,Guntur,1728,98
2023-08-30,Paddy,Vijayawada,1542,114
2023-08-30,Paddy,Tirupati,1746,54
2023-08-30,Paddy,Anantapur,1714,56
2023-08-31,Paddy,Guntur,1509,119
2023-08-31,Paddy,Vijayawada,1798,76
2023-08-31,Paddy,Tirupati,1833,114
2023-08-31,Paddy,Anantapur,1689,75
2023-09-01,Paddy,Guntur,1692,34
2023-09-01,Paddy,Vijayawada,1707,83
2023-09-01,Paddy,Tirupati,1456,86
2023-09-01,Paddy,Anantapur,1645,93
2023-09-02,Paddy,Guntur,1840,61
2023-09-02,Paddy,Vijayawada,1538,65
2023-09-02,Paddy,Tirupati,1465,85
2023-09-02,Paddy,Anantapur,1451,111
2023-09-03,Paddy,Guntur,1472,80
2023-09-03,Paddy,Vijayawada,1730,104
2023-09-03,Paddy,Tirupati,1810,85
2023-09-03,Paddy,Anantapur,1553,59
2023-09-04,Paddy,Guntur,1752,40
2023-09-04,Paddy,Vijayawada,1820,84
2023-09-04,Paddy,Tirupati,1849,61
2023-09-04,Paddy,Anantapur,1792,59
2023-09-05,Paddy,Guntur,1829,55
2023-09-05,Paddy,Vijayawada,1827,21
2023-09-05,Paddy,Tirupati,1809,21
2023-09-05,Paddy,Anantapur,1807,107
2023-09-06,Paddy,Guntur,1466,98
2023-09-06,Paddy,Vijayawada,1810,25
2023-09-06,Paddy,Tirupati,1548,88
2023-09-06,Paddy,Anantapur,1503,24
2023-09-07,Paddy,Guntur,1847,77
2023-09-07,Paddy,Vijayawada,1559,75
2023-09-07,Paddy,Tirupati,1599,45
2023-09-07,Paddy,Anantapur,1755,79
2023-09-08,Paddy,Guntur,1590,52
2023-09-08,Paddy,Vijayawada,1563,35
2023-09-08,Paddy,Tirupati,1574,63
2023-09-08,Paddy,Anantapur,1736,88
2023-09-09,Paddy,Guntur,1717,80
2023-09-09,Paddy,Vijayawada,1474,100
2023-09-09,Paddy,Tirupati,1816,104
2023-09-09,Paddy,Anantapur,1693,43
2023-09-10,Paddy,Guntur,1722,109
2023-09-10,Paddy,Vijayawada,1768,39
2023-09-10,Paddy,Tirupati,1603,110
2023-09-10,Paddy,Anantapur,1749,77
2023-09-11,Paddy,Guntur,1572,80
2023-09-11,Paddy,Vijayawada,1601,28
2023-09-11,Paddy,Tirupati,1803,103
2023-09-11,Paddy,Anantapur,1847,87
2023-09-12,Paddy,Guntur,1551,61
2023-09-12,Paddy,Vijayawada,1630,48
2023-09-12,Paddy,Tirupati,1488,69
2023-09-12,Paddy,Anantapur,1810,92
2023-09-13,Paddy,Guntur,1733,99
2023-09-13,Paddy,Vijayawada,1489,104
2023-09-13,Paddy,Tirupati,1598,29
2023-09-13,Paddy,Anantapur,1837,36
2023-09-14,Paddy,Guntur,1805,77
2023-09-14,Paddy,Vijayawada,1453,54
2023-09-14,Paddy,Tirupati,1597,75
2023-09-14,Paddy,Anantapur,1756,47
2023-09-15,Paddy,Guntur,1619,44
2023-09-15,Paddy,Vijayawada,1611,74
2023-09-15,Paddy,Tirupati,1761,96
2023-09-15,Paddy,Anantapur,1775,59
2023-09-16,Paddy,Guntur,1541,89
2023-09-16,Paddy,Vijayawada,1626,21
2023-09-16,Paddy,Tirupati,1522,20
2023-09-16,Paddy,Anantapur,1617,82
2023-09-17,Paddy,Guntur,1486,50
2023-09-17,Paddy,Vijayawada,1461,87
2023-09-17,Paddy,Tirupati,1638,45
2023-09-17,Paddy,Anantapur,1612,77
2023-09-18,Paddy,Guntur,1671,91
2023-09-18,Paddy,Vijayawada,1806,30
2023-09-18,Paddy,Tirupati,1825,27
2023-09-18,Paddy,Anantapur,1761,104
2023-09-19,Paddy,Guntur,1485,31
2023-09-19,Paddy,Vijayawada,1721,76
2023-09-19,Paddy,Tirupati,1607,80
2023-09-19,Paddy,Anantapur,1728,32
2023-09-20,Paddy,Guntur,1464,69
2023-09-20,Paddy,Vijayawada,1618,84
2023-09-20,Paddy,Tirupati,1532,93
2023-09-20,Paddy,Anantapur,1559,110
2023-09-21,Paddy,Guntur,1825,97
2023-09-21,Paddy,Vijayawada,1769,40
2023-09-21,Paddy,Tirupati,1609,66
2023-09-21,Paddy,Anantapur,1701,83
2023-09-22,Paddy,Guntur,1806,23
2023-09-22,Paddy,Vijayawada,1586,48
2023-09-22,Paddy,Tirupati,1611,119
2023-09-22,Paddy,Anantapur,1558,65
2023-09-23,Paddy,Guntur,1529,110
2023-09-23,Paddy,Vijayawada,1514,74
2023-09-23,Paddy,Tirupati,1776,39
2023-09-23,Paddy,Anantapur,1564,100
2023-09-24,Paddy,Guntur,1740,95
2023-09-24,Paddy,Vijayawada,1823,79
2023-09-24,Paddy,Tirupati,1848,82
2023-09-24,Paddy,Anantapur,1811,106
2023-09-25,Paddy,Guntur,1839,111
2023-09-25,Paddy,Vijayawada,1687,23
2023-09-25,Paddy,Tirupati,1507,115
2023-09-25,Paddy,Anantapur,1782,45
2023-09-26,Paddy,Guntur,1843,96
2023-09-26,Paddy,Vijayawada,1828,81
2023-09-26,Paddy,Tirupati,1490,72
2023-09-26,Paddy,Anantapur,1557,107
2023-09-27,Paddy,Guntur,1536,34
2023-09-27,Paddy,Vijayawada,1773,54
2023-09-27,Paddy,Tirupati,1842,64
2023-09-27,Paddy,Anantapur,1681,47
2023-09-28,Paddy,Guntur,1798,79
2023-09-28,Paddy,Vijayawada,1460,100
2023-09-28,Paddy,Tirupati,1643,53
2023-09-28,Paddy,Anantapur,1605,77
2023-09-29,Paddy,Guntur,1608,88
2023-09-29,Paddy,Vijayawada,1487,99
2023-09-29,Paddy,Tirupati,1635,94
2023-09-29,Paddy,Anantapur,1746,24
2023-09-30,Paddy,Guntur,1759,74
2023-09-30,Paddy,Vijayawada,1791,83
2023-09-30,Paddy,Tirupati,1832,82
2023-09-30,Paddy,Anantapur,1503,108
2023-10-01,Paddy,Guntur,1456,58
2023-10-01,Paddy,Vijayawada,1810,56
2023-10-01,Paddy,Tirupati,1637,26
2023-10-01,Paddy,Anantapur,1847,52
2023-10-02,Paddy,Guntur,1611,96
2023-10-02,Paddy,Vijayawada,1787,62
2023-10-02,Paddy,Tirupati,1574,59
2023-10-02,Paddy,Anantapur,1752,119
2023-10-03,Paddy,Guntur,1847,58
2023-10-03,Paddy,Vijayawada,1845,42
2023-10-03,Paddy,Tirupati,1833,102
2023-10-03,Paddy,Anantapur,1451,118
2023-10-04,Paddy,Guntur,1552,33
2023-10-04,Paddy,Vijayawada,1562,62
2023-10-04,Paddy,Tirupati,1518,104
2023-10-04,Paddy,Anantapur,1809,96
2023-10-05,Paddy,Guntur,1754,78
2023-10-05,Paddy,Vijayawada,1620,62
2023-10-05,Paddy,Tirupati,1469,105
2023-10-05,Paddy,Anantapur,1846,71
2023-10-06,Paddy,Guntur,1540,65
2023-10-06,Paddy,Vijayawada,1490,74
2023-10-06,Paddy,Tirupati,1526,98
2023-10-06,Paddy,Anantapur,1803,52
2023-10-07,Paddy,Guntur,1665,40
2023-10-07,Paddy,Vijayawada,1587,98
2023-10-07,Paddy,Tirupati,1720,101
2023-10-07,Paddy,Anantapur,1619,55
2023-10-08,Paddy,Guntur,1823,50
2023-10-08,Paddy,Vijayawada,1810,101
2023-10-08,Paddy,Tirupati,1652,66
2023-10-08,Paddy,Anantapur,1763,42
2023-10-09,Paddy,Guntur,1737,108
2023-10-09,Paddy,Vijayawada,1733,25
2023-10-09,Paddy,Tirupati,1529,21
2023-10-09,Paddy,Anantapur,1775,52
2023-10-10,Paddy,Guntur,1472,114
2023-10-10,Paddy,Vijayawada,1690,66
2023-10-10,Paddy,Tirupati,1737,25
2023-10-10,Paddy,Anantapur,1691,38
2023-10-11,Paddy,Guntur,1599,107
2023-10-11,Paddy,Vijayawada,1762,86
2023-10-11,Paddy,Tirupati,1624,47
2023-10-11,Paddy,Anantapur,1505,98
2023-10-12,Paddy,Guntur,1480,116
2023-10-12,Paddy,Vijayawada,1624,85
2023-10-12,Paddy,Tirupati,1783,66
2023-10-12,Paddy,Anantapur,1569,55
2023-10-13,Paddy,Guntur,1810,107
2023-10-13,Paddy,Vijayawada,1603,71
2023-10-13,Paddy,Tirupati,1663,107
2023-10-13,Paddy,Anantapur,1534,74
2023-10-14,Paddy,Guntur,1500,115
2023-10-14,Paddy,Vijayawada,1610,46
2023-10-14,Paddy,Tirupati,1743,50
2023-10-14,Paddy,Anantapur,1541,58
2023-10-15,Paddy,Guntur,1570,109
2023-10-15,Paddy,Vijayawada,1609,22
2023-10-15,Paddy,Tirupati,1581,95
2023-10-15,Paddy,Anantapur,1783,58
2023-10-16,Paddy,Guntur,1794,61
2023-10-16,Paddy,Vijayawada,1511,57
2023-10-16,Paddy,Tirupati,1713,69
2023-10-16,Paddy,Anantapur,1679,58
2023-10-17,Paddy,Guntur,1517,65
2023-10-17,Paddy,Vijayawada,1526,57
2023-10-17,Paddy,Tirupati,1817,118
2023-10-17,Paddy,Anantapur,1645,112
2023-10-18,Paddy,Guntur,1462,24
2023-10-18,Paddy,Vijayawada,1713,45
2023-10-18,Paddy,Tirupati,1636,36
2023-10-18,Paddy,Anantapur,1626,119
2023-10-19,Paddy,Guntur,1766,96
2023-10-19,Paddy,Vijayawada,1600,28
2023-10-19,Paddy,Tirupati,1493,41
2023-10-19,Paddy,Anantapur,1693,103
2023-10-20,Paddy,Guntur,1844,93
2023-10-20,Paddy,Vijayawada,1477,86
2023-10-20,Paddy,Tirupati,1646,49
2023-10-20,Paddy,Anantapur,1632,43
2023-10-21,Paddy,Guntur,1772,65
2023-10-21,Paddy,Vijayawada,1706,40
2023-10-21,Paddy,Tirupati,1640,87
2023-10-21,Paddy,Anantapur,1534,58
2023-10-22,Paddy,Guntur,1829,44
2023-10-22,Paddy,Vijayawada,1622,41
2023-10-22,Paddy,Tirupati,1836,88
2023-10-22,Paddy,Anantapur,1710,118
2023-10-23,Paddy,Guntur,1669,24
2023-10-23,Paddy,Vijayawada,1687,62
2023-10-23,Paddy,Tirupati,1455,104
2023-10-23,Paddy,Anantapur,1782,21
2023-10-24,Paddy,Guntur,1558,94
2023-10-24,Paddy,Vijayawada,1777,30
2023-10-24,Paddy,Tirupati,1498,40
2023-10-24,Paddy,Anantapur,1592,81
2023-10-25,Paddy,Guntur,1547,75
2023-10-25,Paddy,Vijayawada,1482,94
2023-10-25,Paddy,Tirupati,1571,22
2023-10-25,Paddy,Anantapur,1732,82
2023-10-26,Paddy,Guntur,1613,57
2023-10-26,Paddy,Vijayawada,1664,107
2023-10-26,Paddy,Tirupati,1719,106
2023-10-26,Paddy,Anantapur,1777,100
2023-10-27,Paddy,Guntur,1618,22
2023-10-27,Paddy,Vijayawada,1471,58
2023-10-27,Paddy,Tirupati,1510,56
2023-10-27,Paddy,Anantapur,1761,111
2023-10-28,Paddy,Guntur,1533,114
2023-10-28,Paddy,Vijayawada,1486,88
2023-10-28,Paddy,Tirupati,1526,80
2023-10-28,Paddy,Anantapur,1489,108
2023-10-29,Paddy,Guntur,1760,106
2023-10-29,Paddy,Vijayawada,1728,116
2023-10-29,Paddy,Tirupati,1658,80
2023-10-29,Paddy,Anantapur,1573,86
2023-10-30,Paddy,Guntur,1809,79
2023-10-30,Paddy,Vijayawada,1554,38
2023-10-30,Paddy,Tirupati,1715,70
2023-10-30,Paddy,Anantapur,1806,117
2023-10-31,Paddy,Guntur,1812,58
2023-10-31,Paddy,Vijayawada,1582,98
